aggregation_weighting,alignment_label,batch_size,client_num_in_total,client_num_per_round,client_optimizer,comm_round,critic_multiplier,data_cache_dir,dataset,epochs,f_history_model_selection_epochs,federated_optimizer,g0,gpu_id,gradient_clip_norm,hidden_widths,implementation_status,input_dim_f,input_dim_g,learning_rate,learning_rate_status,method,method_label,model,model_activation,model_selection_batch_size,notes,objective_mode,optimizer_seed,output_root,partition_alpha,partition_method,primary_selection_metric,protocol_version,require_multibatch_stochastic,role,run_group,run_id,run_status,scenario_checksum,scenario_name,scenario_scope,scenario_seed,seed,seed_pair_id,selected_tuning_run_id,selection_source,server_learning_rate,simple_model_selection_epochs,skip_model_selection,study_claim,test_mse_used_for_selection,training_scope,using_gpu,weight_decay
uniform_clients,horizon_confirmation_validation_only,4,179,179,sgd,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,linear,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedgda_s,FedGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_linear_fedgda_s_tuning_01_r500,not_started,89aab5df8d3818ea635f557af8a5a9b91a6f86ba63c253865ed9cc848618b1a1,linear_scenario_seed11,demo,11,1011,tuning_01,tuning_linear_fedgda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
uniform_clients,horizon_confirmation_validation_only,4,179,179,ogda,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,linear,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedogda_s,FedOGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_linear_fedogda_s_tuning_01_r500,not_started,89aab5df8d3818ea635f557af8a5a9b91a6f86ba63c253865ed9cc848618b1a1,linear_scenario_seed11,demo,11,1011,tuning_01,tuning_linear_fedogda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
uniform_clients,horizon_confirmation_validation_only,4,179,179,sgd,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,interaction,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedgda_s,FedGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_interaction_fedgda_s_tuning_01_r500,not_started,3f86316ec26b6aacc08ae16f0620151fddced8403de3cedda4b0c699f266829e,interaction_scenario_seed11,demo,11,1011,tuning_01,tuning_interaction_fedgda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
uniform_clients,horizon_confirmation_validation_only,4,179,179,ogda,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,interaction,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedogda_s,FedOGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_interaction_fedogda_s_tuning_01_r500,not_started,3f86316ec26b6aacc08ae16f0620151fddced8403de3cedda4b0c699f266829e,interaction_scenario_seed11,demo,11,1011,tuning_01,tuning_interaction_fedogda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
uniform_clients,horizon_confirmation_validation_only,4,179,179,sgd,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,mlp,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedgda_s,FedGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_mlp_fedgda_s_tuning_01_r500,not_started,16c1f9033fa43924bcc22bb996d18140cc216f087d265dfd8a7db4690494e188,mlp_scenario_seed11,demo,11,1011,tuning_01,tuning_mlp_fedgda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
uniform_clients,horizon_confirmation_validation_only,4,179,179,ogda,500,10.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,eicu_semisynth_offhours_v2_demo,1,60,FedAvg,mlp,0,1.0,"32,32",generated_not_launched,47,47,0.002,frozen_from_150_round_tuning_pending_500_round_confirmation,fedogda_s,FedOGDA,lr,relu,200,"validation-only re-run of the tuning-selected config at rounds=500 (tuning was at rounds=150); generated by select_eicu_study_a_v2_tuning.py, NOT launched",paper_aligned,1011,results/eicu_study_a_v2_offhours_demo,0.0,natural,equal_client_validation_mse,eicu_study_a_v2_offhours,true,horizon_confirmation,horizon_confirmation,horizon_confirmation_mlp_fedogda_s_tuning_01_r500,not_started,16c1f9033fa43924bcc22bb996d18140cc216f087d265dfd8a7db4690494e188,mlp_scenario_seed11,demo,11,1011,tuning_01,tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,validation_only,1.5,100,true,semi_synthetic_benchmark_no_clinical_claim,false,federated,false,0.01
