run_id,protocol_version,run_group,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,require_multibatch_stochastic,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,using_gpu,gpu_id,notes,scenario_name,objective_mode,aggregation_weighting,input_dim_g,input_dim_f,hidden_widths,model_activation,g0,skip_model_selection,scenario_seed,optimizer_seed,seed_pair_id,campaign_role,scenario_checksum,role,g0_display_label,alignment_label,primary_selection_metric,test_mse_used_for_selection,selection_source,study_claim,scenario_scope,scenario_metadata_path,config_path,result_path
ablation_interaction_fedgda_s_sample_size_confirmatory_03,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1103,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedgda_s_tuning_01_lrm8p0_slr2p0,interaction_scenario_seed103,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,103,1103,confirmatory_03,aggregation_ablation,c431e09d0f823e1ffd330d634eba1379c9f9301bea268d467d65a325e4157098,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed103_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1103/ablation_interaction_fedgda_s_sample_size_confirmatory_03
ablation_interaction_fedogda_s_sample_size_confirmatory_03,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1103,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,1.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedogda_s_tuning_01_lrm8p0_slr1p0,interaction_scenario_seed103,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,103,1103,confirmatory_03,aggregation_ablation,c431e09d0f823e1ffd330d634eba1379c9f9301bea268d467d65a325e4157098,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed103_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1103/ablation_interaction_fedogda_s_sample_size_confirmatory_03
ablation_interaction_fedgda_s_sample_size_confirmatory_04,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1104,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedgda_s_tuning_01_lrm8p0_slr2p0,interaction_scenario_seed104,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,104,1104,confirmatory_04,aggregation_ablation,79bce52c89a61ff1b68c9588de4f1ae8222e78d8e8d5f299e319e5c4a1d26d41,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed104_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1104/ablation_interaction_fedgda_s_sample_size_confirmatory_04
ablation_interaction_fedogda_s_sample_size_confirmatory_04,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1104,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,1.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedogda_s_tuning_01_lrm8p0_slr1p0,interaction_scenario_seed104,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,104,1104,confirmatory_04,aggregation_ablation,79bce52c89a61ff1b68c9588de4f1ae8222e78d8e8d5f299e319e5c4a1d26d41,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed104_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1104/ablation_interaction_fedogda_s_sample_size_confirmatory_04
ablation_interaction_fedgda_s_sample_size_confirmatory_05,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1105,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedgda_s_tuning_01_lrm8p0_slr2p0,interaction_scenario_seed105,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,105,1105,confirmatory_05,aggregation_ablation,b885af1d6d236a41b0c2edfce7e2b91d83102221db2207ca9a2ffcfc9ddb774c,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed105_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1105/ablation_interaction_fedgda_s_sample_size_confirmatory_05
ablation_interaction_fedogda_s_sample_size_confirmatory_05,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1105,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,1.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_interaction_fedogda_s_tuning_01_lrm8p0_slr1p0,interaction_scenario_seed105,paper_aligned,sample_size,47,47,"32,32",relu,interaction,true,105,1105,confirmatory_05,aggregation_ablation,b885af1d6d236a41b0c2edfce7e2b91d83102221db2207ca9a2ffcfc9ddb774c,aggregation_ablation,interaction,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/interaction_scenario_seed105_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1105/ablation_interaction_fedogda_s_sample_size_confirmatory_05
ablation_mlp_fedgda_s_sample_size_confirmatory_01,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1101,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedgda_s_tuning_01_lrm8p0_slr2p0,mlp_scenario_seed101,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,101,1101,confirmatory_01,aggregation_ablation,c386f54a4c96689d26a8f11f83d90f2b1719825e6265a8e62877b4549c8d6970,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed101_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1101/ablation_mlp_fedgda_s_sample_size_confirmatory_01
ablation_mlp_fedogda_s_sample_size_confirmatory_01,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1101,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.002,frozen_from_validation_tuning,0.01,10.0,1.5,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,mlp_scenario_seed101,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,101,1101,confirmatory_01,aggregation_ablation,c386f54a4c96689d26a8f11f83d90f2b1719825e6265a8e62877b4549c8d6970,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed101_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1101/ablation_mlp_fedogda_s_sample_size_confirmatory_01
ablation_mlp_fedgda_s_sample_size_confirmatory_02,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1102,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedgda_s_tuning_01_lrm8p0_slr2p0,mlp_scenario_seed102,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,102,1102,confirmatory_02,aggregation_ablation,6f42fd93fb96cd591443645e1d9e24634cea8dbde0c3916d0de9f8e31fcdf406,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed102_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1102/ablation_mlp_fedgda_s_sample_size_confirmatory_02
ablation_mlp_fedogda_s_sample_size_confirmatory_02,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1102,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.002,frozen_from_validation_tuning,0.01,10.0,1.5,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,mlp_scenario_seed102,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,102,1102,confirmatory_02,aggregation_ablation,6f42fd93fb96cd591443645e1d9e24634cea8dbde0c3916d0de9f8e31fcdf406,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed102_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1102/ablation_mlp_fedogda_s_sample_size_confirmatory_02
ablation_mlp_fedgda_s_sample_size_confirmatory_03,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1103,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedgda_s_tuning_01_lrm8p0_slr2p0,mlp_scenario_seed103,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,103,1103,confirmatory_03,aggregation_ablation,ec300e7e88778b232ca9a179de48aff1b40d0521c876cb31e2f645038a8ec0ac,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed103_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1103/ablation_mlp_fedgda_s_sample_size_confirmatory_03
ablation_mlp_fedogda_s_sample_size_confirmatory_03,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1103,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.002,frozen_from_validation_tuning,0.01,10.0,1.5,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,mlp_scenario_seed103,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,103,1103,confirmatory_03,aggregation_ablation,ec300e7e88778b232ca9a179de48aff1b40d0521c876cb31e2f645038a8ec0ac,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed103_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1103/ablation_mlp_fedogda_s_sample_size_confirmatory_03
ablation_mlp_fedgda_s_sample_size_confirmatory_04,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1104,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedgda_s_tuning_01_lrm8p0_slr2p0,mlp_scenario_seed104,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,104,1104,confirmatory_04,aggregation_ablation,5d24b5a312c10572df86568ec73fb8e98a8be9fe2ea939ffca51fa34e1b92d1c,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed104_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1104/ablation_mlp_fedgda_s_sample_size_confirmatory_04
ablation_mlp_fedogda_s_sample_size_confirmatory_04,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1104,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.002,frozen_from_validation_tuning,0.01,10.0,1.5,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,mlp_scenario_seed104,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,104,1104,confirmatory_04,aggregation_ablation,5d24b5a312c10572df86568ec73fb8e98a8be9fe2ea939ffca51fa34e1b92d1c,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed104_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1104/ablation_mlp_fedogda_s_sample_size_confirmatory_04
ablation_mlp_fedgda_s_sample_size_confirmatory_05,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedgda_s,FedGDA,eicu_semisynth_offhours_v2_demo,1105,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,sgd,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.008,frozen_from_validation_tuning,0.01,10.0,2.0,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedgda_s_tuning_01_lrm8p0_slr2p0,mlp_scenario_seed105,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,105,1105,confirmatory_05,aggregation_ablation,fcdcebfc83c1eb4cf7f4f7f61ed417c1be56911c582508fd8c741ab987d37ef4,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed105_metadata.json,,eicu_semisynth_offhours_v2_demo/fedgda_s/seed_1105/ablation_mlp_fedgda_s_sample_size_confirmatory_05
ablation_mlp_fedogda_s_sample_size_confirmatory_05,eicu_study_a_v2_offhours,aggregation_ablation,federated,fedogda_s,FedOGDA,eicu_semisynth_offhours_v2_demo,1105,,/home/arnav22103/FederatedDeepGMM/results/eicu_study_a_v2_offhours_demo_finals,,implemented,not_started,true,certified_scenario,lr,FedAvg,ogda,179,179,4000,1,4,true,natural,0.0,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data,0.002,frozen_from_validation_tuning,0.01,10.0,1.5,1.0,100,60,200,false,0,sample-size aggregation ablation;selected_tuning_run=tuning_mlp_fedogda_s_tuning_01_lrm2p0_slr1p5,mlp_scenario_seed105,paper_aligned,sample_size,47,47,"32,32",relu,mlp,true,105,1105,confirmatory_05,aggregation_ablation,fcdcebfc83c1eb4cf7f4f7f61ed417c1be56911c582508fd8c741ab987d37ef4,aggregation_ablation,frozen_random_mlp,non_paper_aligned_aggregation_ablation,equal_client_validation_mse,false,validation_only,semi_synthetic_benchmark_no_clinical_claim,demo,/home/arnav22103/FederatedDeepGMM/fedgmm/sp_decentralized_mnist_lr_example/data/eicu_semisynth_offhours_v2_demo/mlp_scenario_seed105_metadata.json,,eicu_semisynth_offhours_v2_demo/fedogda_s/seed_1105/ablation_mlp_fedogda_s_sample_size_confirmatory_05
