run_id,protocol_version,run_group,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,using_gpu,gpu_id,log_test_mse_by_round,test_mse_used_for_selection,selection_metric_source,selected_without_test,notes
curvefit_step_geetika_repro_fedogda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p01_wd0p02_cm15_slr1p5,curve_fitting_tuning_v1,step_geetika_repro_v1,federated,fedogda_s,FedOGDA-S,step,0,0.5,results/curve_fitting_tuning/step_geetika_repro_v1,results/curve_fitting_tuning/step_geetika_repro_v1/step/fedogda_s/seed_0/curvefit_step_geetika_repro_fedogda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p01_wd0p02_cm15_slr1p5,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1500,7,256,hetero,0.5,data,0.01,old_commit_8959997_recipe,0.02,15.0,1.5,1.0,100,60,200,True,,True,False,validation,True,Old Step BEST RUN OGDA recipe reproduction; rank by validation only; Test MSE and curve metrics are post-selection readouts.
curvefit_step_geetika_repro_fedgda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p03_wd0p02_cm15_slr1p5,curve_fitting_tuning_v1,step_geetika_repro_v1,federated,fedgda_s,FedGDA-S,step,0,0.5,results/curve_fitting_tuning/step_geetika_repro_v1,results/curve_fitting_tuning/step_geetika_repro_v1/step/fedgda_s/seed_0/curvefit_step_geetika_repro_fedgda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p03_wd0p02_cm15_slr1p5,ready,not_started,False,not_required,lr,FedAvg,sgd,1000,10,1500,7,256,hetero,0.5,data,0.03,old_commit_8959997_recipe,0.02,15.0,1.5,1.0,100,60,200,True,,True,False,validation,True,Old Step BEST WORKING SGD recipe reproduction; matched stochastic baseline; rank FedOGDA by validation only.
curvefit_step_geetika_repro_fedogda_d_partialfb_seed0_alpha0p5_T1500_R7_batch0_glr0p01_wd0p02_cm15_slr1p5,curve_fitting_tuning_v1,step_geetika_repro_v1,federated,fedogda_d,FedOGDA-D partial-FB,step,0,0.5,results/curve_fitting_tuning/step_geetika_repro_v1,results/curve_fitting_tuning/step_geetika_repro_v1/step/fedogda_d/seed_0/curvefit_step_geetika_repro_fedogda_d_partialfb_seed0_alpha0p5_T1500_R7_batch0_glr0p01_wd0p02_cm15_slr1p5,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1500,7,0,hetero,0.5,data,0.01,old_commit_8959997_recipe,0.02,15.0,1.5,1.0,100,60,200,True,,True,False,validation,True,Old Step BEST RUN OGDA-FB recipe reproduction; batch_size 0 with 10 clients per round; label as partial-client full-batch.
curvefit_step_geetika_repro_fedgda_d_partialfb_seed0_alpha0p5_T1500_R7_batch0_glr0p03_wd0p02_cm15_slr1p5,curve_fitting_tuning_v1,step_geetika_repro_v1,federated,fedgda_d,FedGDA-D partial-FB,step,0,0.5,results/curve_fitting_tuning/step_geetika_repro_v1,results/curve_fitting_tuning/step_geetika_repro_v1/step/fedgda_d/seed_0/curvefit_step_geetika_repro_fedgda_d_partialfb_seed0_alpha0p5_T1500_R7_batch0_glr0p03_wd0p02_cm15_slr1p5,ready,not_started,False,not_required,lr,FedAvg,sgd,1000,10,1500,7,0,hetero,0.5,data,0.03,old_commit_8959997_recipe,0.02,15.0,1.5,1.0,100,60,200,True,,True,False,validation,True,Old Step BEST WORKING GDA-FB recipe reproduction; batch_size 0 with 10 clients per round; label as partial-client full-batch.
