artifact_id,source_family,dataset,method,method_label,alpha,seed,prediction_key_used,curve_mse,curve_mae,curve_max_abs_error,best_vs_final_max_abs_diff,best_validation_mse,best_validation_round,test_mse_at_best_validation,final_test_mse,selection_metric_source,test_mse_used_for_selection,included,prediction_path,result_dir
a0047,base_sweep,step,fedogda_s,FedOGDA-S,0.1,2,best_validation_prediction,0.031882411023428134,0.1431599988044061,0.714336795963787,0.2081701623954766,0.031241650694060957,430,0.03188241102342823,0.036291327330487545,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p1
a0048,base_sweep,step,fedgda_d,FedGDA-D,0.5,0,best_validation_prediction,0.03073546678869229,0.14762181301412589,0.6273550769105858,0.0,0.03019594602590297,499,0.030735466788692038,0.030735466788692038,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_0/rerun_protocol_v1_step_fedgda_d_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_0/rerun_protocol_v1_step_fedgda_d_seed0_alpha0p5
a0049,base_sweep,step,fedgda_s,FedGDA-S,0.5,0,best_validation_prediction,0.026161904214876755,0.13571621534370304,0.510907241456038,0.09422920420178238,0.025790936878708287,479,0.026161904214876575,0.026855397342953426,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha0p5
a0050,base_sweep,step,fedogda_d,FedOGDA-D,0.5,0,best_validation_prediction,0.02975014439663431,0.14532322899300804,0.6070380250218794,0.0,0.029224452733499794,499,0.02975014439663422,0.02975014439663422,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p5
a0051,base_sweep,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.030184297414644744,0.14598016663331956,0.6393378392129754,0.0,0.02961461787380765,499,0.030184297414644914,0.030184297414644914,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p5
a0052,base_sweep,step,fedgda_d,FedGDA-D,0.5,1,best_validation_prediction,0.026198112628441312,0.13726142014029302,0.5172246138221683,0.11901322681227455,0.025806636385407148,179,0.02619811262844118,0.028531229939726944,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_1/rerun_protocol_v1_step_fedgda_d_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_1/rerun_protocol_v1_step_fedgda_d_seed1_alpha0p5
a0053,base_sweep,step,fedgda_s,FedGDA-S,0.5,1,best_validation_prediction,0.02400067960856665,0.12703311306157117,0.47700872099598823,0.14598562481517574,0.023744637373604598,489,0.024000679608566614,0.024744867783718958,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha0p5
a0054,base_sweep,step,fedogda_d,FedOGDA-D,0.5,1,best_validation_prediction,0.02557044736397931,0.13559156308261958,0.4693352639690906,0.13665017869005192,0.02521540527508708,174,0.025570447363979242,0.028168889941582013,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p5
a0055,base_sweep,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.026275394847309258,0.13671832530132355,0.5473933824950319,0.08089014030739716,0.02582018245042296,118,0.026275394847309213,0.028391166724359318,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p5
a0056,base_sweep,step,fedgda_d,FedGDA-D,0.5,2,best_validation_prediction,0.03224288416941603,0.14334304515488602,0.7523449690230013,0.012837221239635932,0.031536431513596606,493,0.032242884169416,0.03227600418539401,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_2/rerun_protocol_v1_step_fedgda_d_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_2/rerun_protocol_v1_step_fedgda_d_seed2_alpha0p5
a0057,base_sweep,step,fedgda_s,FedGDA-S,0.5,2,best_validation_prediction,0.028639580672589694,0.14320326174576625,0.5200433743862938,0.2786571182722447,0.028233344246919444,341,0.028639580672589676,0.030501320158263172,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha0p5
a0058,base_sweep,step,fedogda_d,FedOGDA-D,0.5,2,best_validation_prediction,0.03221464618447056,0.1432765787743459,0.7547115794627053,0.038209901907504173,0.0315027731897732,478,0.03221464618447051,0.03238856784996857,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p5
a0059,base_sweep,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.032898593690411704,0.1483850783486362,0.7238334662632764,0.20772753285622303,0.032275574152071364,423,0.032898593690411884,0.03482205125673002,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p5
a0060,base_sweep,step,fedgda_d,FedGDA-D,1.0,0,best_validation_prediction,0.03070330763375415,0.1476153580586181,0.6307223562386972,0.0,0.03015867273811927,499,0.030703307633754083,0.030703307633754083,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_0/rerun_protocol_v1_step_fedgda_d_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_0/rerun_protocol_v1_step_fedgda_d_seed0_alpha1p0
a0061,base_sweep,step,fedgda_s,FedGDA-S,1.0,0,best_validation_prediction,0.028469873215202477,0.14278178406214106,0.547746930357359,0.10712370357872258,0.028039862643424413,466,0.02846987321520255,0.029632832198242733,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha1p0
a0062,base_sweep,step,fedogda_d,FedOGDA-D,1.0,0,best_validation_prediction,0.029694188483456525,0.14523716138199985,0.6118976283510227,0.0,0.029161007420156936,499,0.029694188483456414,0.029694188483456414,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha1p0
a0063,base_sweep,step,fedogda_s,FedOGDA-S,1.0,0,best_validation_prediction,0.03099247519075478,0.14795987876855526,0.660365915960508,0.0640032170302175,0.030406173687401998,469,0.03099247519075487,0.0313896517846175,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha1p0
a0064,base_sweep,step,fedgda_d,FedGDA-D,1.0,1,best_validation_prediction,0.026134598836368168,0.13707429425927467,0.5136420152018304,0.11853538672399344,0.02574641952375027,179,0.026134598836368095,0.028654730933773517,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_1/rerun_protocol_v1_step_fedgda_d_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_1/rerun_protocol_v1_step_fedgda_d_seed1_alpha1p0
a0065,base_sweep,step,fedgda_s,FedGDA-S,1.0,1,best_validation_prediction,0.024930481480437496,0.13375130943305646,0.4961405296904805,0.500901226875367,0.02459563278599036,452,0.024930481480437517,0.040949814212533756,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha1p0
a0066,base_sweep,step,fedogda_d,FedOGDA-D,1.0,1,best_validation_prediction,0.025550007682638282,0.13548564855990516,0.47339445744719283,0.1391104237498786,0.025188124652050156,174,0.025550007682638518,0.028302376852343495,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha1p0
a0067,base_sweep,step,fedogda_s,FedOGDA-S,1.0,1,best_validation_prediction,0.02519546412727592,0.1338062480665642,0.47170621172948624,0.14143932270837223,0.024847618000472943,115,0.025195464127275868,0.029076856100392644,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha1p0
a0068,base_sweep,step,fedgda_d,FedGDA-D,1.0,2,best_validation_prediction,0.03218819372109493,0.14326572580621072,0.7505654988814441,0.01679345065881288,0.031484098732015256,491,0.03218819372109492,0.032239682349521355,,,True,results/rerun_protocol_v1/step/fedgda_d/seed_2/rerun_protocol_v1_step_fedgda_d_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_d/seed_2/rerun_protocol_v1_step_fedgda_d_seed2_alpha1p0
a0069,base_sweep,step,fedgda_s,FedGDA-S,1.0,2,best_validation_prediction,0.028364487861014653,0.14121271372333447,0.5450563438934872,0.12235415995112897,0.028003270650883046,463,0.028364487861014483,0.030141683911365305,,,True,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha1p0
a0070,base_sweep,step,fedogda_d,FedOGDA-D,1.0,2,best_validation_prediction,0.032175085007705835,0.14323266700352355,0.7540163722550279,0.042449309199646734,0.03146384318880461,475,0.03217508500770567,0.03237664686496598,,,True,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha1p0
a0071,base_sweep,step,fedogda_s,FedOGDA-S,1.0,2,best_validation_prediction,0.031803864480391186,0.1428103368085039,0.7385662185064945,0.002894761376666777,0.031111491877231414,498,0.03180386448039119,0.03181422173630795,,,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha1p0
a0072,base_sweep,linear,fedgda_d,FedGDA-D,0.1,0,best_validation_prediction,0.000419942932460914,0.015798669931084253,0.11979143427597672,0.10825786547321647,0.0004173573645041929,472,0.00041994293246091114,0.0010586869489791098,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha0p1
a0073,base_sweep,linear,fedgda_s,FedGDA-S,0.1,0,best_validation_prediction,6.552064568177566e-05,0.005727058910017087,0.024592682863743734,0.08924614860541791,6.481662991840837e-05,481,6.552064568177548e-05,0.0008994462719826203,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha0p1
a0074,base_sweep,linear,fedogda_d,FedOGDA-D,0.1,0,best_validation_prediction,0.0004370743968414306,0.016348013777257,0.11299441814593303,0.08049840165417632,0.00043575152354468846,464,0.00043707439684143045,0.000615866917273714,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha0p1
a0075,base_sweep,linear,fedogda_s,FedOGDA-S,0.1,0,best_validation_prediction,0.0012622439249028667,0.022197050844722677,0.2429099321963346,0.3113650318095267,0.0012675884443516378,423,0.001262243924902869,0.0019264149138423395,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha0p1
a0076,base_sweep,linear,fedgda_d,FedGDA-D,0.1,1,best_validation_prediction,0.0014605749687742883,0.03149363903296372,0.2020789009560029,0.039679036012881364,0.00145816799297845,497,0.0014605749687742857,0.0016355022140316392,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha0p1
a0077,base_sweep,linear,fedgda_s,FedGDA-S,0.1,1,best_validation_prediction,0.0007707277504424575,0.02581401375208924,0.05187855940928454,0.6535711738487804,0.0007671882196400474,299,0.0007707277504424529,0.024390739309934524,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha0p1
a0078,base_sweep,linear,fedogda_d,FedOGDA-D,0.1,1,best_validation_prediction,0.0007680780602386166,0.022662055609843173,0.1236800490040113,0.10999199519506919,0.0007650735102023903,337,0.000768078060238619,0.0016200587173734178,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha0p1
a0079,base_sweep,linear,fedogda_s,FedOGDA-S,0.1,1,best_validation_prediction,0.0008752994345104007,0.026007229634238984,0.12481519675716668,0.06501246570225927,0.0008709648846947978,325,0.0008752994345104018,0.0012667877245754625,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha0p1
a0080,base_sweep,linear,fedgda_d,FedGDA-D,0.1,2,best_validation_prediction,0.010981465111731016,0.08550599444801546,0.5110967037439109,0.24112163116458651,0.01085957272302225,284,0.010981465111730988,0.012019133074431322,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha0p1
a0081,base_sweep,linear,fedgda_s,FedGDA-S,0.1,2,best_validation_prediction,0.00031834185054889974,0.015170627729192615,0.06931606560252002,0.3236034356109112,0.0003148451342411281,295,0.00031834185054889806,0.004911374762764521,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_2/rerun_protocol_v1_linear_fedgda_s_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_2/rerun_protocol_v1_linear_fedgda_s_seed2_alpha0p1
a0082,base_sweep,linear,fedogda_d,FedOGDA-D,0.1,2,best_validation_prediction,0.007580085655972029,0.07245202811378429,0.3567766480293786,0.0,0.007433101248853471,499,0.007580085655972026,0.007580085655972026,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_2/rerun_protocol_v1_linear_fedogda_d_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_2/rerun_protocol_v1_linear_fedogda_d_seed2_alpha0p1
a0083,base_sweep,linear,fedogda_s,FedOGDA-S,0.1,2,best_validation_prediction,0.006236724091884966,0.06490658479519751,0.33901305599697995,0.0,0.006097382847877126,499,0.006236724091884938,0.006236724091884938,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_2/rerun_protocol_v1_linear_fedogda_s_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_2/rerun_protocol_v1_linear_fedogda_s_seed2_alpha0p1
a0084,base_sweep,linear,fedgda_d,FedGDA-D,0.5,0,best_validation_prediction,0.0004200587930385307,0.015799992846185783,0.11834618807134367,0.1252644399283025,0.00041743596119569207,465,0.0004200587930385307,0.0012155682081471978,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha0p5
a0085,base_sweep,linear,fedgda_s,FedGDA-S,0.5,0,best_validation_prediction,0.0001665673211154978,0.011394788460543322,0.07744724577989004,0.13280984568005993,0.0001655646355710424,425,0.00016656732111549775,0.0023926975756404342,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha0p5
a0086,base_sweep,linear,fedogda_d,FedOGDA-D,0.5,0,best_validation_prediction,0.00043632290077208946,0.016154310108141074,0.1112405732348758,0.08922957579539426,0.00043518279693349705,456,0.0004363229007720893,0.0006168476630115673,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha0p5
a0087,base_sweep,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0007847149540269502,0.018463808295314053,0.15569250343269792,0.1432236701928744,0.0007822137267112849,440,0.0007847149540269521,0.0011582412758197687,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha0p5
a0088,base_sweep,linear,fedgda_d,FedGDA-D,0.5,1,best_validation_prediction,0.0013492627216256203,0.029332691562546098,0.20008195844378207,0.1485599539809228,0.001349059493881742,490,0.0013492627216256184,0.003059352890417647,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha0p5
a0089,base_sweep,linear,fedgda_s,FedGDA-S,0.5,1,best_validation_prediction,0.0005069194132580006,0.019209057422985263,0.08819429222807007,0.33548827127718783,0.0005037077502202182,330,0.0005069194132579995,0.01733318059226154,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha0p5
a0090,base_sweep,linear,fedogda_d,FedOGDA-D,0.5,1,best_validation_prediction,0.000774538343547879,0.02270295168237939,0.12763223300705273,0.08927501953469319,0.0007714526017872178,333,0.0007745383435478757,0.001234528405039161,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha0p5
a0091,base_sweep,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.000767250964758521,0.021577747114817032,0.11287004994042138,0.12388895556780888,0.0007639782529321825,338,0.0007672509647585216,0.0020528830767290703,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha0p5
a0092,base_sweep,linear,fedgda_d,FedGDA-D,0.5,2,best_validation_prediction,0.010929807539069138,0.08602799036439616,0.4491386479904478,0.0,0.010600353296383216,499,0.010929807539069166,0.010929807539069166,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha0p5
a0093,base_sweep,linear,fedgda_s,FedGDA-S,0.5,2,best_validation_prediction,0.0003959586262426902,0.01673013033824546,0.08316549094067405,0.3624035222298605,0.0003896788935959265,343,0.00039595862624269005,0.006809634968664257,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_2/rerun_protocol_v1_linear_fedgda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_2/rerun_protocol_v1_linear_fedgda_s_seed2_alpha0p5
a0094,base_sweep,linear,fedogda_d,FedOGDA-D,0.5,2,best_validation_prediction,0.007310137847492888,0.07092426618962577,0.36857516241925037,0.0,0.007182463340149253,499,0.007310137847492932,0.007310137847492932,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_2/rerun_protocol_v1_linear_fedogda_d_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_2/rerun_protocol_v1_linear_fedogda_d_seed2_alpha0p5
a0095,base_sweep,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.007251052753362227,0.07106894247183404,0.32947809105535897,0.0,0.007075657910292095,499,0.007251052753362265,0.007251052753362265,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_2/rerun_protocol_v1_linear_fedogda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_2/rerun_protocol_v1_linear_fedogda_s_seed2_alpha0p5
a0096,base_sweep,linear,fedgda_d,FedGDA-D,1.0,0,best_validation_prediction,0.0004227994945007813,0.01568341032118874,0.1207001542858317,0.1254665813371343,0.00042038321843818424,463,0.0004227994945007816,0.001183338273380372,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_0/rerun_protocol_v1_linear_fedgda_d_seed0_alpha1p0
a0097,base_sweep,linear,fedgda_s,FedGDA-S,1.0,0,best_validation_prediction,8.424079270976265e-05,0.007480693089874295,0.0227949010518691,0.14956610598875697,8.541445515506145e-05,430,8.424079270976279e-05,0.00484590422526663,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_0/rerun_protocol_v1_linear_fedgda_s_seed0_alpha1p0
a0098,base_sweep,linear,fedogda_d,FedOGDA-D,1.0,0,best_validation_prediction,0.0004421956832766735,0.01657617853704476,0.11138226260933859,0.08610335225527677,0.0004411363103029833,455,0.00044219568327667194,0.0005809579606677632,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_0/rerun_protocol_v1_linear_fedogda_d_seed0_alpha1p0
a0099,base_sweep,linear,fedogda_s,FedOGDA-S,1.0,0,best_validation_prediction,0.0003871207879862228,0.016809339227943976,0.1098160896816951,0.14724883300790625,0.0003851227021513554,457,0.00038712078798622235,0.0015920706170610695,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_0/rerun_protocol_v1_linear_fedogda_s_seed0_alpha1p0
a0100,base_sweep,linear,fedgda_d,FedGDA-D,1.0,1,best_validation_prediction,0.001246020230904796,0.026803198923791006,0.19721702516366624,0.17922732806256425,0.0012464535657295119,488,0.0012460202309047964,0.003546846774105434,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_1/rerun_protocol_v1_linear_fedgda_d_seed1_alpha1p0
a0101,base_sweep,linear,fedgda_s,FedGDA-S,1.0,1,best_validation_prediction,0.0006129201898141946,0.018619037617773317,0.13502691055600446,0.45287229768343007,0.000586642290232431,496,0.0006129201898141918,0.011980264239393437,,,True,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedgda_s/seed_1/rerun_protocol_v1_linear_fedgda_s_seed1_alpha1p0
a0102,base_sweep,linear,fedogda_d,FedOGDA-D,1.0,1,best_validation_prediction,0.0007688399388399181,0.02258495696749314,0.12554070032965758,0.08608766113107325,0.0007656886480202661,332,0.000768839938839923,0.0011839151730021404,,,True,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedogda_d/seed_1/rerun_protocol_v1_linear_fedogda_d_seed1_alpha1p0
a0103,base_sweep,linear,fedogda_s,FedOGDA-S,1.0,1,best_validation_prediction,0.0007490467925889173,0.022762631614288237,0.08335374633989745,0.09340939173741325,0.0007430554121704244,337,0.0007490467925889216,0.0012842777566505347,,,True,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedogda_s/seed_1/rerun_protocol_v1_linear_fedogda_s_seed1_alpha1p0
a0104,base_sweep,linear,fedgda_d,FedGDA-D,1.0,2,best_validation_prediction,0.010804873823933567,0.08561598009951177,0.4455374414252671,0.0,0.010481929218808205,499,0.010804873823933555,0.010804873823933555,,,True,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/linear/fedgda_d/seed_2/rerun_protocol_v1_linear_fedgda_d_seed2_alpha1p0
