source,dataset,stage,method,run_id,seed,seed_count,learning_rate,critic_multiplier,objective_lambda_1,server_learning_rate,weight_decay,epochs,comm_round,mean_best_validation_mse,std_best_validation_mse,mean_test_mse_at_best_validation,std_test_mse_at_best_validation,mean_last_50_val_mse_std,mean_final_vs_best_validation_gap,mean_curve_mse,mean_curve_mae,mean_curve_corr,mean_amp_ratio,representative_seed0_run_id,representative_seed0_result_dir
fedogda_s_step_fast_v5,step,stage_b_aggregate,fedogda_s,aggregate:v5_stage_a_full_budget_probe_step_fedogda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p0075_cm20_lam0p05_slr1,0|1|2,3,0.0075,20.0,0.05,1.0,0.0,7,1500,0.0047775766056517115,0.0005419136590842282,0.004943104791140461,0.0005222169376935316,0.014739025945835038,0.02431299586422103,0.004943104791140466,0.041889644607845083,0.976461746493554,1.1858410671948088,v5_stage_a_full_budget_probe_step_fedogda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p0075_cm20_lam0p05_slr1,results/curve_fitting_tuning/fedogda_s_step_fast_v5/step/fedogda_s/seed_0/v5_stage_a_full_budget_probe_step_fedogda_s_seed0_alpha0p5_T1500_R7_batch256_glr0p0075_cm20_lam0p05_slr1
