source,dataset,method_in_file,plotted_label_approx,n_points,x_min,x_max,curve_mse_vs_saved_y_true,curve_mae_vs_saved_y_true,curve_max_abs_vs_saved_y_true,source_files,metadata_available
coauthor_committed_npy_arrays,abs,sgd,FedDeepGMM-GDA,20000,-6.138194246365484,6.229188525255646,0.03603153721886916,0.15300241874343706,0.8072887928963575,results_abs_sgd_x.npy; results_abs_sgd_y_pred.npy; results_abs_sgd_y_true.npy,False
coauthor_committed_npy_arrays,abs,ogda,FedDeepGMM-OGDA,20000,-6.138194246365484,6.229188525255646,0.0007827580910357892,0.020262955408029748,0.12889193714742575,results_abs_ogda_x.npy; results_abs_ogda_y_pred.npy; results_abs_ogda_y_true.npy,False
coauthor_committed_npy_arrays,linear,sgd,FedDeepGMM-GDA,20000,-6.138194246365484,6.229188525255646,0.00019442251400046955,0.011766198742214936,0.03977173878991058,results_linear_sgd_x.npy; results_linear_sgd_y_pred.npy; results_linear_sgd_y_true.npy,False
coauthor_committed_npy_arrays,linear,ogda,FedDeepGMM-OGDA,20000,-6.138194246365484,6.229188525255646,8.357761405781255e-05,0.008003518043259942,0.023078222342257426,results_linear_ogda_x.npy; results_linear_ogda_y_pred.npy; results_linear_ogda_y_true.npy,False
coauthor_committed_npy_arrays,step,sgd,FedDeepGMM-GDA,20000,-6.138194246365484,6.229188525255646,0.043608403458382836,0.1614299344060042,0.9242483109590524,results_step_sgd_x.npy; results_step_sgd_y_pred.npy; results_step_sgd_y_true.npy,False
coauthor_committed_npy_arrays,step,ogda,FedDeepGMM-OGDA,20000,-6.138194246365484,6.229188525255646,0.014928704447217953,0.09127742228058701,0.7830835131747583,results_step_ogda_x.npy; results_step_ogda_y_pred.npy; results_step_ogda_y_true.npy,False
