source,dataset,stage,method,run_id,seed,learning_rate,critic_multiplier,objective_lambda_1,server_learning_rate,weight_decay,epochs,comm_round,best_validation_mse,last_50_val_mse_std,final_vs_best_validation_gap,test_mse_at_best_validation,best_validation_round,final_validation_mse,final_test_mse,curve_mse,curve_mae,curve_max_abs_error,curve_corr,amp_ratio,pred_min,pred_max,diverged,runtime_seconds,result_dir
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm10_lam0p01_slr1,0,0.0075,10.0,0.01,1.0,0.0,3,500,0.053752664895538586,0.005112668155990249,2.7755575615628914e-17,0.05498277306758925,499,0.053752664895538614,0.05498277306758925,0.054982773067589266,0.18585424671625358,0.7740999523490724,0.7140764860789813,0.6488215739442583,-0.34262930512655354,0.26119826586754435,False,208.04322028160095,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm10_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p03_slr1p5,0,0.005,10.0,0.03,1.5,0.0,3,500,0.05383903925255514,0.0041278924994913885,0.0,0.05507254278702012,499,0.05383903925255514,0.05507254278702012,0.055072542787020506,0.18832472294928357,0.751285090211995,0.7199407601895593,0.60414068791088,-0.3080481883301128,0.25419699396598416,False,209.4526093006134,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm8_lam0p01_slr1,0,0.0075,8.0,0.01,1.0,0.0,3,500,0.054347422172782794,0.005564586455286273,0.0,0.05547931136630378,499,0.054347422172782794,0.05547931136630378,0.055479311366304344,0.18756604263677,0.7865104892040209,0.7144586586228238,0.6255008001426018,-0.35618399832698927,0.2259400307938742,False,199.07417845726013,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm8_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm10_lam0p03_slr1,0,0.0075,10.0,0.03,1.0,0.0,3,500,0.054477130008824405,0.0037501329185300144,0.0,0.05609349353873531,499,0.054477130008824405,0.05609349353873531,0.05609349353873547,0.1891448480376444,0.7755695921316448,0.7054148129097754,0.6648728016679052,-0.24732476723971092,0.37144092270274903,False,200.53363347053528,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm10_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p01_cm8_lam0p03_slr1,0,0.01,8.0,0.03,1.0,0.0,3,500,0.05491285015690172,0.006332345020845054,0.0,0.05654390388353841,499,0.05491285015690172,0.05654390388353841,0.056543903883538,0.1907642267924504,0.7880465084142048,0.717249787245381,0.589355222744669,-0.1667010101159464,0.38178403861514354,False,208.8196258544922,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p01_cm8_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p03_slr1p5,0,0.005,12.0,0.03,1.5,0.0,3,500,0.05505021658914038,0.003576602671308784,-1.3877787807814457e-17,0.0565822794734661,499,0.05505021658914037,0.0565822794734661,0.05658227947346612,0.19083733801911537,0.7580450414315847,0.7021024485522375,0.674870170348975,-0.27945885279783944,0.34861091563005864,False,199.83807826042175,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p01_slr1p5,0,0.004,12.0,0.01,1.5,0.0,3,500,0.0551663643291839,0.0035644772361278065,0.0014824792539100823,0.056661879020946694,492,0.05664884358309398,0.05771261148412168,0.05666187902094623,0.1897101948362802,0.7621265084327319,0.6961651224696352,0.7257569313595947,-0.3278731743860876,0.34755449724778414,False,207.55945539474487,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p01_slr1p5,0,0.005,8.0,0.01,1.5,0.0,3,500,0.056388319768531196,0.0054107533902489294,0.0013688309207396873,0.057775752856404,492,0.057757150689270884,0.0588317652043612,0.05777575285640352,0.19294705570958723,0.7722635257317514,0.691087970444935,0.712828836005866,-0.3477190488387796,0.31567705552218767,False,201.06868481636047,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm12_lam0p03_slr1,0,0.0075,12.0,0.03,1.0,0.0,3,500,0.056753307890227485,0.004370729159930863,6.938893903907228e-18,0.058157262156550905,499,0.05675330789022749,0.058157262156550905,0.05815726215655108,0.19475681976259288,0.749295273783203,0.6936416770795758,0.6852587741253601,-0.3175056063348637,0.3202323445891571,False,207.31556224822998,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm12_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p03_slr1p5,0,0.004,12.0,0.03,1.5,0.0,3,500,0.05878120233600209,0.0029732839222092297,0.00048059290520084674,0.06026790386488497,487,0.05926179524120294,0.060546093583522476,0.06026790386488483,0.1991466229140207,0.7605450866523799,0.6760904111040784,0.7266820059033208,-0.33211394191482535,0.34417465287135596,False,207.3307385444641,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p03_slr1p5,0,0.005,8.0,0.03,1.5,0.0,3,500,0.05986971898182204,0.004327615262743886,0.0007703968965019833,0.061438849782547836,492,0.060640115878324026,0.061823694175786696,0.06143884978254778,0.19857939002986677,0.7959119313639886,0.661824720593019,0.8173352732899034,-0.3848174829514448,0.3758378228797385,False,207.38661217689514,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p01_slr1p5,0,0.004,10.0,0.01,1.5,0.0,3,500,0.06031787960317915,0.0036879006508614186,0.0019768582826215075,0.06195606045265595,492,0.06229473788580066,0.06361537125638063,0.06195606045265571,0.2001289904560125,0.7893764236261971,0.6584304869366869,0.8098606132034569,-0.3580702840549893,0.39562870893880175,False,206.49322509765625,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm6_lam0p01_slr1,0,0.0075,6.0,0.01,1.0,0.0,3,500,0.060360869600257605,0.005205607417951016,0.0013641682514595813,0.061963699899334986,492,0.061725037851717186,0.06314679601102512,0.061963699899335256,0.19980839638158027,0.7926108314549961,0.657706909040461,0.8185082909262449,-0.37515803621005256,0.3865889416902013,False,200.40542674064636,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm6_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm6_lam0p03_slr1,0,0.0075,6.0,0.03,1.0,0.0,3,500,0.06089312006128608,0.004219938724902524,0.0003819494472947216,0.06252279966556462,492,0.061275069508580804,0.06272210456664162,0.06252279966556507,0.20076198401870382,0.7950965970207888,0.6533052160376366,0.831991064215687,-0.3790216943554173,0.39527306335452483,False,200.8884789943695,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p0075_cm6_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p03_slr1p5,0,0.004,10.0,0.03,1.5,0.0,3,500,0.06098266605561612,0.0029824646600611258,0.001533104502146769,0.06260225178153568,492,0.06251577055776289,0.0637850833400981,0.06260225178153603,0.20151686503868171,0.7932067141718484,0.6530045250987484,0.8290980367039907,-0.3789367637663242,0.3926655899833318,False,208.2329819202423,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p01_slr1p5,0,0.005,6.0,0.01,1.5,0.0,3,500,0.06323494949841159,0.005113900776781237,0.0022299237098907937,0.06490795814188813,492,0.06546487320830238,0.06697847044015041,0.0649079581418881,0.2066715182219954,0.7921077116313521,0.6380688124821967,0.8352656286729875,-0.3679953873018655,0.40934685276951444,False,201.67125964164734,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p01_slr1,0,0.005,12.0,0.01,1.0,0.0,3,500,0.0635952165909363,0.00262111954889277,0.001162827217681961,0.06541225017814498,492,0.06475804380861826,0.06619970483285648,0.06541225017814471,0.20461642159662027,0.8326627473544478,0.630301043791972,0.9226073875301118,-0.4023925157782314,0.4562345708749926,False,200.45251607894897,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p03_slr1p5,0,0.005,6.0,0.03,1.5,0.0,3,500,0.06616901667400721,0.003847438069815874,0.0022416892746477263,0.06796594616054713,492,0.06841070594865493,0.06985633225827409,0.06796594616054705,0.21043941070998476,0.8267305112539016,0.6117114868108449,0.9380702402823297,-0.42069221369562937,0.4523254191307914,False,206.86898040771484,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p03_slr1,0,0.005,10.0,0.03,1.0,0.0,3,500,0.06915105748038577,0.002184479639543785,0.001006108785216897,0.07107271649607264,492,0.07015716626560267,0.0717699189335491,0.07107271649607222,0.21462310836482393,0.854651125376283,0.5872780875623141,1.0240365554320678,-0.46254135446255706,0.49048106450039736,False,209.01697182655334,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p01_slr1p5,0,0.004,8.0,0.01,1.5,0.0,3,500,0.06947201514785688,0.004225928029399355,0.003402204725863403,0.07126786697713704,492,0.07287421987372028,0.07445199440309781,0.07126786697713672,0.21988181011844504,0.8199691651683035,0.587417701752047,0.9125893057410973,-0.3999707421698561,0.4493329892874129,False,207.8530421257019,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p01_slr1,0,0.005,8.0,0.01,1.0,0.0,3,500,0.06977151996198912,0.003340714346866313,0.001699454846082013,0.071792667614801,492,0.07147097480807113,0.07321050744246117,0.0717926676148003,0.22000305598850933,0.8642067349207821,0.5824085706156081,0.9379468328630799,-0.36157362543229055,0.511329157942138,False,201.0084090232849,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p03_slr1,0,0.005,12.0,0.03,1.0,0.0,3,500,0.07004837485629754,0.00213066953624647,0.0003761665462975322,0.07194869668180409,487,0.07042454140259508,0.07209991662143331,0.07194869668180397,0.21649039349465102,0.853575863335349,0.5801607074001335,1.0249279165859757,-0.46943441032925287,0.48441755632763955,False,206.15573263168335,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm12_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p03_slr1p5,0,0.004,8.0,0.03,1.5,0.0,3,500,0.0703655362111232,0.0027296253540534826,0.002259492512376962,0.07229108296581825,492,0.07262502872350016,0.0742203525037545,0.0722910829658185,0.21883814929673726,0.8529840803827662,0.5777620480607083,0.9928331374097124,-0.4338067485652344,0.49017612413754724,False,205.00156044960022,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p01_slr1,0,0.004,12.0,0.01,1.0,0.0,3,500,0.07062497168277139,0.0024227874585924392,0.0013786687895002564,0.07273224269541043,492,0.07200364047227165,0.07379224911096652,0.07273224269541025,0.2196353241614473,0.8848137138125545,0.5740183464285694,1.0019121496791346,-0.39505635218597623,0.537375928097913,False,207.79028177261353,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p01_slr1,0,0.005,10.0,0.01,1.0,0.0,3,500,0.07063624241066602,0.002663863691271894,0.0023362533991808238,0.07254407446276351,492,0.07297249580984684,0.07459314043184272,0.07254407446276351,0.21879271166295666,0.8507774906540588,0.575517964855717,1.0049877443071988,-0.4483314198178994,0.4869631710120724,False,208.21770215034485,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm10_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p03_slr1,0,0.004,12.0,0.03,1.0,0.0,3,500,0.07090737026792082,0.0015606149773520772,0.0010335161891033978,0.07293558881840664,492,0.07194088645702422,0.0736089044670918,0.07293558881840648,0.21778989463469234,0.8773335841657708,0.5732774114561195,1.063426678527253,-0.4665493296993687,0.5231316149737181,False,201.16023206710815,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm12_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p03_slr1,0,0.005,8.0,0.03,1.0,0.0,3,500,0.071051645198491,0.0021667909349170063,0.0015996890922379686,0.07310600414100059,492,0.07265133429072897,0.07437650183108346,0.07310600414100042,0.21983126741954365,0.8790495765620822,0.5713622781023227,1.0292391017715177,-0.4306377498262669,0.5272264331058433,False,207.83619022369385,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm8_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p03_slr1,0,0.004,10.0,0.03,1.0,0.0,3,500,0.07360803396768248,0.001573717225238633,0.0013234222685405417,0.07571869016389836,492,0.07493145623622302,0.07667385456945387,0.07571869016389807,0.2227698071961488,0.8934315173324926,0.5519997921236685,1.1106395773725528,-0.4861049350749964,0.5475148229393939,False,208.4852578639984,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p01_slr1p5,0,0.004,6.0,0.01,1.5,0.0,3,500,0.07370484360251706,0.0038388897203042735,0.0015750281265245053,0.07576896496824312,494,0.07527987172904156,0.07708640861057964,0.07576896496824294,0.2288270213144665,0.8645478059264262,0.5503543854707271,0.9804279343405622,-0.3909558977111088,0.5214820388524548,False,199.58130884170532,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p01_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p01_slr1,0,0.004,10.0,0.01,1.0,0.0,3,500,0.07378935030552178,0.002112134359992832,0.0007476230350812463,0.07607008697651793,492,0.07453697334060302,0.07645189393556122,0.07607008697651772,0.22398414593312435,0.9173620321004776,0.5481329914004074,1.092267741187679,-0.4313736806809216,0.5851482777785375,False,204.66462349891663,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm10_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p01_slr1,0,0.004,8.0,0.01,1.0,0.0,3,500,0.07422290818070934,0.0019480609991058694,0.0006541956505648483,0.07643754276387064,494,0.07487710383127419,0.076873466620073,0.07643754276387098,0.22362481770838252,0.9016915868079061,0.5486697514650395,1.113848903173004,-0.4682128152849843,0.5683937105565521,False,208.9850046634674,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p03_slr1p5,0,0.004,6.0,0.03,1.5,0.0,3,500,0.07485126409270568,0.0025655315578913245,0.0017964619829804879,0.0767703365842728,494,0.07664772607568617,0.07830434124040198,0.07677033658427329,0.22691336649112023,0.8724392392370797,0.5430727416479799,1.0600426874129756,-0.4953337866673283,0.49119783742694656,False,201.33453917503357,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p03_slr1p5
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p03_slr1,0,0.005,6.0,0.03,1.0,0.0,3,500,0.07593136851343525,0.0011034668181997872,0.0012458291271894573,0.07800978012326373,458,0.07717719764062471,0.07902993630789759,0.07800978012326393,0.23014872264087188,0.8825532904254341,0.5309384413978331,1.0815440712593833,-0.46852399205967404,0.5380179536736647,False,198.88006496429443,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p01_slr1,0,0.005,6.0,0.01,1.0,0.0,3,500,0.07603358125767605,0.0012810739280603347,0.0016308700924919373,0.07825224711042944,458,0.07766445135016799,0.07966512441260713,0.07825224711042925,0.2306348740019841,0.9075499877593907,0.5288326253276986,1.0708498191636926,-0.4234736349538842,0.5731156758396453,False,201.19626474380493,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p005_cm6_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p03_slr1,0,0.004,8.0,0.03,1.0,0.0,3,500,0.07703172799917112,0.0008458287821233464,0.0013433599133150925,0.0789349553798073,458,0.07837508791248621,0.08022884391272657,0.07893495537980719,0.23184304311524576,0.892881286121475,0.5234980995121491,1.1003865262969978,-0.5293180845803833,0.49475964342937145,False,207.0186710357666,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm8_lam0p03_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p01_slr1,0,0.004,6.0,0.01,1.0,0.0,3,500,0.07956261379842564,0.0014418459340977095,0.003817204351039008,0.08138593185248316,469,0.08337981814946464,0.08515930405994566,0.08138593185248266,0.2376858594085086,0.9115671540554277,0.5061011454778706,1.1225552352945418,-0.5632801101545684,0.48142898746992757,False,199.59404397010803,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p01_slr1
fedogda_s_focused_v3,sin,screen_sine,fedogda_s,v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p03_slr1,0,0.004,6.0,0.03,1.0,0.0,3,500,0.08000704468233873,0.0010563627661654966,0.0018158616204724254,0.08195884477896954,468,0.08182290630281115,0.083645499746952,0.08195884477896918,0.23527601832089517,0.9405846985535077,0.5051004100284351,1.2002852788527458,-0.5976766039588371,0.5193721711361371,False,199.52795672416687,results/curve_fitting_tuning/fedogda_s_focused_v3/sin/fedogda_s/seed_0/v3_screen_sine_sin_fedogda_s_seed0_alpha1_T500_R3_batch256_glr0p004_cm6_lam0p03_slr1
