Round,MSE
0,0.4901930884651083
1,0.49016028430567504
2,0.49012710771186446
3,0.4900869453378684
4,0.49005636662641416
5,0.4900378423555685
6,0.4900240260251805
7,0.48997592027176634
8,0.48995212083508993
9,0.48991688944960404
10,0.48986419083544713
11,0.48985334888909254
12,0.4898283395779428
13,0.48977980674475785
14,0.48973221318584154
15,0.4896892306004157
16,0.48965692458426857
17,0.48964098776265064
18,0.48958334867336817
19,0.4895591570227945
20,0.48954527860134683
21,0.4895208229698533
22,0.489485181721737
23,0.4894693625034324
24,0.4894493485026699
25,0.4894329248542246
26,0.4894190644610616
27,0.4893934687946623
28,0.4893617570403135
29,0.48933418451484323
30,0.4892875019679895
31,0.4892666126797363
32,0.489227218076263
33,0.48921112243455966
34,0.4891888939479145
35,0.4891376157343562
36,0.48912328723158605
37,0.4890980603685984
38,0.489086410967962
39,0.489067024858761
40,0.48901002518328895
41,0.4889912714189448
42,0.48896872617402726
43,0.4889471387834704
44,0.48892074949849085
45,0.4888959493320923
46,0.4888770630955767
47,0.48885313358508736
48,0.48883070332125006
49,0.4888133526690119
50,0.4887924579662804
51,0.48877224992712154
52,0.4887571185490249
53,0.48873508966880397
54,0.4887086069609312
55,0.4886819691765152
56,0.48864754835682633
57,0.48861052872685684
58,0.48856328749202493
59,0.48853439889796063
60,0.4885233839823274
61,0.4885173166913446
62,0.4884534174722198
63,0.4884158315963512
64,0.488402638426914
65,0.48838768168686436
66,0.48837714056878095
67,0.4883582977345421
68,0.4883336987987622
69,0.48806115369084546
70,0.48804466239931116
71,0.4880295590973952
72,0.48800781682542993
73,0.4879894012923139
74,0.487974412743538
75,0.48793813373742206
76,0.48790938126353395
77,0.48789295479149225
78,0.4878614452143853
79,0.48784013972005424
80,0.48781345889442107
81,0.4878010615522404
82,0.48778213720712027
83,0.4877562688457232
84,0.48774051989112566
85,0.48772242479363465
86,0.4876724735277759
87,0.4876552659150544
88,0.4876178318958695
89,0.4875855933364699
90,0.48754366045677755
91,0.4875203089796958
92,0.4875048861926043
93,0.48748904446145336
94,0.4874493283891919
95,0.4874193240459639
96,0.48738908072597115
97,0.48737176140493665
98,0.48735817922304414
99,0.4873100064731203
100,0.4872792969705914
101,0.48725802269217394
102,0.48697419431519545
103,0.4869541536452152
104,0.48689095560799545
105,0.4868449865482448
106,0.4868264628549164
107,0.48680124762405647
108,0.48673978535046825
109,0.4867198463318585
110,0.48668435480159794
111,0.48666727399373233
112,0.4866419273596361
113,0.4865875130943481
114,0.48653878995175026
115,0.4865244590006858
116,0.48650572265365316
117,0.4864801634753461
118,0.4864640041772171
119,0.48644508483681204
120,0.48642706232727706
121,0.4864056844710484
122,0.4863792631319904
123,0.4863646312607242
124,0.48633753207151814
125,0.4862799648745133
126,0.4862596494593725
127,0.4862442152981722
128,0.48622789056999943
129,0.48620639290223205
130,0.4861929864131106
131,0.48617688363295947
132,0.48615318515254285
133,0.4861279526690766
134,0.4861036709791436
135,0.48609023555243164
136,0.48605602717466817
137,0.48581898355589337
138,0.4858032483313542
139,0.4857819055236919
140,0.4857599920882164
141,0.48574537401754814
142,0.4857236064875918
143,0.4857073073087201
144,0.48569849990175434
145,0.48567687453867403
146,0.48564569111208905
147,0.48562416022393246
148,0.4855892311317034
149,0.4855524258092944
150,0.48553933881781414
151,0.48551295461424415
152,0.48550077590436197
153,0.48548008854887315
154,0.4854613925856908
155,0.48544676807047743
156,0.48542758045651097
157,0.4853906774019577
158,0.4853710329045917
159,0.4853449200453346
160,0.4853079564450699
161,0.4852696274292709
162,0.48523433753564704
163,0.48515748039390855
164,0.4851361299942647
165,0.48511976815619434
166,0.4851041206180309
167,0.4850857176181127
168,0.48507378728204803
169,0.48505588051210724
170,0.4850419473024773
171,0.48501184665044367
172,0.48496924804746505
173,0.4849558964338028
174,0.4849293716143524
175,0.48489190606284327
176,0.48487598613754473
177,0.4848611442090505
178,0.484837844303316
179,0.4848119232774542
180,0.4847948832874884
181,0.4847785744514617
182,0.48476318546575603
183,0.48474257418500144
184,0.48470521997818916
185,0.4846870094631352
186,0.48467319412500426
187,0.4846517948666668
188,0.4846380222195129
189,0.4846223692304291
190,0.48460997569783193
191,0.48459264247841966
192,0.48454031787159346
193,0.4845263518465297
194,0.48450996305183
195,0.4844685258175321
196,0.48442193557449553
197,0.4844051083021108
198,0.4843594581160095
199,0.48434566223961856
