Round,MSE
0,0.5040322227651964
1,0.5040455328477027
2,0.5040504691520736
3,0.5040462807730927
4,0.5040534266182305
5,0.5040413591573771
6,0.5040451210300982
7,0.5040496928277567
8,0.504056382974356
9,0.5040632139219168
10,0.504066447946268
11,0.5040691143379897
12,0.5040663272998552
13,0.5040595187596795
14,0.5040418016069103
15,0.5040324665040523
16,0.5040140681697909
17,0.5040161701114201
18,0.5040090428140281
19,0.5040026485207154
20,0.5039829867787176
21,0.503986383716047
22,0.5039956809367074
23,0.5039979179248296
24,0.5039996482090701
25,0.5040083531210993
26,0.5039998733475953
27,0.5039800241147675
28,0.503990164984367
29,0.5039840554760071
30,0.5039720645866165
31,0.5039665285820549
32,0.5039630923034291
33,0.5039583475057705
34,0.5039515212018969
35,0.5039529095867811
36,0.5039500111816295
37,0.5039589792810601
38,0.5039587933430978
39,0.5039526078215322
40,0.5039342783625153
41,0.503923195982886
42,0.5039224267454819
43,0.5039199030931408
44,0.503896804069029
45,0.503884867388008
46,0.5038792669246134
47,0.5038742386312932
48,0.5038739769405444
49,0.503859275411436
50,0.5038627234976393
51,0.5038678659126097
52,0.5038577950461519
53,0.5038573005745302
54,0.503851187424429
55,0.5038537478579272
56,0.5038485214365516
57,0.5038287959249073
58,0.5037946290117852
59,0.503770109017144
60,0.5037731655825982
61,0.5037710986369961
62,0.5037640216055262
63,0.5037566843285907
64,0.5037536376739914
65,0.5037558160785884
66,0.5037556052955446
67,0.5037599525204977
68,0.503760478962566
69,0.5038060682007608
70,0.5037983793780099
71,0.5038015664249027
72,0.5037901392407864
73,0.5037870147037874
74,0.503789665926253
75,0.5037835841012833
76,0.5037861893924709
77,0.50379044009823
78,0.5037823617266668
79,0.5037768826474706
80,0.5037562550576917
81,0.5037543173587571
82,0.5037488273554033
83,0.5037471333344248
84,0.5037482584611384
85,0.5037523305151772
86,0.5037372689434342
87,0.5037304117281343
88,0.503716019822714
89,0.503710599297413
90,0.5037011978573738
91,0.5037011022373372
92,0.5037063747103352
93,0.5037034159699494
94,0.5036933020542524
95,0.5036792665767457
96,0.5036930185702237
97,0.5036878464221969
98,0.5036968391374247
99,0.5036851991129384
100,0.5036743866511749
101,0.5036633095183077
102,0.5037076664713269
103,0.5036972631039365
104,0.5036895269690636
105,0.5036962702227481
106,0.5037004629073297
107,0.5036972240261007
108,0.5036921476138921
109,0.5036891100861755
110,0.5036783324047854
111,0.503682969608153
112,0.5036846532851484
113,0.5036792221124088
114,0.5036728164242902
115,0.5036622424758523
116,0.5036684393766218
117,0.5036574192056074
118,0.5036616186091264
119,0.5036640244365405
120,0.503662014363843
121,0.503667441866674
122,0.5036648442739855
123,0.5036624347555496
124,0.5036561863688813
125,0.5036373734112891
126,0.5036281615171901
127,0.5036237236901607
128,0.503617421549593
129,0.5036294082349344
130,0.5036282154051646
131,0.5036184417101378
132,0.5036196836432482
133,0.5036252392040539
134,0.5036089025538962
135,0.5036054065678419
136,0.5036050832338463
137,0.5036321614494981
138,0.5036392148568095
139,0.5036424579084797
140,0.5036399668868385
141,0.5036431071691877
142,0.5036464584402651
143,0.5036479270694509
144,0.5036471668126392
145,0.5036448479417684
146,0.5036628922687189
147,0.5036644407748546
148,0.5036560084073101
149,0.5036525452745207
150,0.5036321857795856
151,0.5036371655149267
152,0.5036289356968877
153,0.503622167187252
154,0.503628372311174
155,0.5036339092748966
156,0.5036445902709956
157,0.5036278530121896
158,0.5036243247083118
159,0.503607876076574
160,0.5036279658844052
161,0.5036169455993493
162,0.5036078585478628
163,0.5036237078405851
164,0.5036238319425729
165,0.5036183221874313
166,0.5036246039715535
167,0.5036263272497928
168,0.5036261975168851
169,0.5036316147777735
170,0.5036260050279608
171,0.503624494531535
172,0.5036180478294998
173,0.5036187241012186
174,0.5036243048922999
175,0.5036165419717036
176,0.5036082408013092
177,0.5036105686098302
178,0.5036026959854715
179,0.5036005091655716
180,0.5035778354623728
181,0.5035796182191709
182,0.5035746458519962
183,0.5035811845896323
184,0.5035726854576739
185,0.5035745408034094
186,0.5035731469820809
187,0.5035737618946128
188,0.503568352577671
189,0.5035707463379331
190,0.503569786119195
191,0.5035675392084474
192,0.5035564344542623
193,0.5035573179786176
194,0.5035497039043723
195,0.5035330146082256
196,0.5035263349978717
197,0.5035218687902562
198,0.5034948628630118
199,0.5034944817258472
