Round,MSE
0,0.24248998932511395
1,0.23999935002081987
2,0.2342865629005195
3,0.22800076056846766
4,0.22479430013343335
5,0.22190289284946957
6,0.21721723539064933
7,0.21361091967028797
8,0.20880921410311776
9,0.2054988517911273
10,0.20421255783683925
11,0.201234457188615
12,0.20011197874709477
13,0.19730830177452235
14,0.19670056347310882
15,0.19623572759544494
16,0.19491076737225282
17,0.19283407800046884
18,0.19017531083628433
19,0.1893281820632006
20,0.18924926181182136
21,0.18785550986596833
22,0.1853556765513826
23,0.1837286824239543
24,0.180022847074733
25,0.17948113694190243
26,0.17470360390045117
27,0.17486993048088675
28,0.1706828610021193
29,0.16893264648110135
30,0.16536934915083384
31,0.16133850952744871
32,0.15963086946373722
33,0.15388427323331058
34,0.15090790112842406
35,0.1485596493945818
36,0.1477534289276426
37,0.14601012850921194
38,0.1454462190940917
39,0.14238947085871292
40,0.1425822298163978
41,0.13985627942838236
42,0.139752457744296
43,0.13947358690971493
44,0.13906512091295772
45,0.13786680187153166
46,0.13619117582818172
47,0.13622572692200074
48,0.13496088501939713
49,0.13417072373675712
50,0.13391892990416837
51,0.13214973683759
52,0.13230978747262145
53,0.13109610211670408
54,0.131827860694779
55,0.13007364588015008
56,0.1271179217745245
57,0.12609049678616838
58,0.12514298615602895
59,0.12576754912409355
60,0.12857185252407322
61,0.1268123984535231
62,0.12761146859200584
63,0.1256263337649761
64,0.1268256332949988
65,0.12435696487832729
66,0.12568167785082845
67,0.12411499901911384
68,0.11990591619754573
69,0.12161298175987466
70,0.1219689155255401
71,0.1200712870600335
72,0.1178781102386225
73,0.11790696490468953
74,0.11963111717098981
75,0.11822373803104803
76,0.11663543686075772
77,0.11254139415386921
78,0.11031273307964518
79,0.1103755184990152
80,0.11025196604522688
81,0.1082855786373494
82,0.10569748584509361
83,0.10439287769818555
84,0.10339472098186579
85,0.10050016200746437
86,0.0987944841319919
87,0.09891235365032096
88,0.0964498223939573
89,0.09475448551261619
90,0.09302297419982225
91,0.09110702258651664
92,0.08982857003963067
93,0.08842929592143815
94,0.08769631174506837
95,0.08710082011532999
96,0.08579413657367538
97,0.08540741937805772
98,0.08526918435331086
99,0.08349503855033245
100,0.08290981859540453
101,0.0823498559993055
102,0.08416174282347777
103,0.08298177654305165
104,0.08502200651298597
105,0.08394562081253902
106,0.08288172600115795
107,0.08155478972107548
108,0.07743109823430776
109,0.0766537988880868
110,0.07256429551715823
111,0.07190470788081918
112,0.07075812921446081
113,0.07049114002713437
114,0.06908756684078338
115,0.06862856640820388
116,0.0671339012146877
117,0.06666920429832335
118,0.0655142627531696
119,0.06535680245444771
120,0.06324054180283792
121,0.06128408727674299
122,0.059767660572375675
123,0.059560351724045266
124,0.05813455049602139
125,0.05806295767785932
126,0.0577027739093949
127,0.056228481280187495
128,0.05475626681235468
129,0.05465993208677016
130,0.05443152936480857
131,0.05424278460026035
132,0.05506050331480212
133,0.05453504955213202
134,0.056288780268984956
135,0.05643659569569916
136,0.05601131912584467
137,0.054563121564204606
138,0.051554291027414365
139,0.0501748235219586
140,0.049584035463400344
141,0.05000769523519204
142,0.04761613853437812
143,0.046047392921216165
144,0.04533137353791289
145,0.044618716180189345
146,0.04296144656041579
147,0.04321687157956584
148,0.0405588430620221
149,0.039218505969797375
150,0.040395211229355486
151,0.03857929382700637
152,0.03647743027271737
153,0.0362463629608216
154,0.03526511899896495
155,0.03355875737833455
156,0.03265044235311531
157,0.03181536872907599
158,0.03160331767618962
159,0.030940418013200015
160,0.03073388331919483
161,0.02926470822342642
162,0.02873274880683848
163,0.02849098668377831
164,0.027433971728232257
165,0.027284126390833167
166,0.028640096806853848
167,0.026174602452103197
168,0.02559763586594541
169,0.02493566498778769
170,0.023778149928562912
171,0.024277223596762893
172,0.023078530574140454
173,0.0221687499509864
174,0.021647050932371598
175,0.020440320762129205
176,0.019783256227320235
177,0.019289666205381327
178,0.01826379976207337
179,0.01835602012507468
180,0.01797039174338608
181,0.01713458142613708
182,0.017106530386626344
183,0.016724605712687808
184,0.01754871776587061
185,0.017380791759519787
186,0.01575675133273362
187,0.01562362405327521
188,0.016098326494402834
189,0.015224122776527304
190,0.014326033230701729
191,0.013291328555478658
192,0.012267017957399774
193,0.011781531328302869
194,0.010971598906265635
195,0.010718894665517053
196,0.010880487915025125
197,0.009785900812983285
198,0.009456354191209642
199,0.009675184262460824
200,0.00934093356327879
201,0.008942930024617645
202,0.008637875706005127
203,0.008103139390918463
204,0.008839765710086017
205,0.007977102988895679
206,0.008826385313930004
207,0.008591229151261467
208,0.008833132030666267
209,0.008996457968661272
210,0.008216228936100353
211,0.007795312739328762
212,0.007215981123315512
213,0.007694182483145884
214,0.008607052144606935
215,0.00800003901480311
216,0.007705550934564516
217,0.008458036950127857
218,0.006314102156794185
219,0.006099204222332101
220,0.0061393634817700415
221,0.004953140867409539
222,0.004338867785181349
223,0.004254459201141578
224,0.004695358132743022
225,0.003778655969871592
226,0.004952492547619628
227,0.005666875739015367
228,0.005270265744549856
229,0.005172193171984971
230,0.003511400538751601
231,0.004179466773982996
232,0.006953960227435198
233,0.005564564143863128
234,0.007071605817328612
235,0.008797910801686794
236,0.006775601735686744
237,0.010113450431970377
238,0.009329963858188762
239,0.01106917111885496
240,0.010805653332168949
241,0.011191464353292036
242,0.0045984288615716525
243,0.003709550895538431
244,0.007281205268321733
245,0.008116435282587951
246,0.004234501004538689
247,0.0024264566988799106
248,0.0026448130158584
249,0.003260892500012481
250,0.0021202403989544092
251,0.002409672420585465
252,0.0038634501239576593
253,0.0015272605680666674
254,0.0028007154394827593
255,0.002125801971128855
256,0.001700742095767766
257,0.0022758757388112016
258,0.0021222074512543135
259,0.003765752473464836
260,0.0025475505969579653
261,0.001739642039420179
262,0.0018719367789716266
263,0.002630070192857781
264,0.0026686775229802727
265,0.0031599429883137843
266,0.0027418636319810775
267,0.002239727620070805
268,0.003084958888568597
269,0.00415968237953817
270,0.005257453511012017
271,0.005963881324182256
272,0.005513116610534439
273,0.006611167034300935
274,0.008911651777059016
275,0.009688862212050743
276,0.017762976197485604
277,0.012935724967279726
278,0.011560564347061748
279,0.011519441090837362
280,0.008608060251743765
281,0.005804977579682537
282,0.004413045590174755
283,0.0037566700529483212
284,0.005798787894145849
285,0.0041613764211434826
286,0.0032790782885873788
287,0.002992265747190014
288,0.0032314468370034967
289,0.0038744803067231126
290,0.0037582008278972644
291,0.003433321462219726
292,0.0046086950960078565
293,0.0038707851715334422
294,0.0036705083955500682
295,0.0037845595723720307
296,0.0036425922142886277
297,0.0037600583753409837
298,0.003980229825708115
299,0.0050914518564700775
300,0.004828749596018089
301,0.005201296440167345
302,0.006264720296851739
303,0.0057047544748809464
304,0.005577839671211555
305,0.008014612316979917
306,0.006804539098251095
307,0.0110931347705072
308,0.008786680047775561
309,0.0073550872088688464
310,0.00895719676364206
311,0.009163072593942577
312,0.006851956201359138
313,0.007489781056519888
314,0.007501624060334124
315,0.007119441290525254
316,0.006237983163555431
317,0.006014964073125405
318,0.006239072263917147
319,0.007792210791331289
320,0.007158644977065132
321,0.006722876483283661
322,0.007366444130517289
323,0.00691991061435751
324,0.007108066640805195
325,0.006392054455769083
326,0.006738536645702342
327,0.007381903995114496
328,0.007180293035769475
329,0.008703225543043397
330,0.009249617389038421
331,0.009856597375237922
332,0.008675647433865738
333,0.007465651044504432
334,0.0064375349549957266
335,0.007136167676709165
336,0.007811801552147895
337,0.008162129242136518
338,0.009045141383432488
339,0.012403504797811672
340,0.011524905886961588
341,0.008252673587892601
342,0.006987350894736372
343,0.009454361723358107
344,0.009388641682394849
345,0.011376249351913966
346,0.01288920574639373
347,0.010690312705222887
348,0.010688120138873885
349,0.008335712185263794
350,0.007805592068544698
351,0.007365933158056723
352,0.006806940700211789
353,0.007102363111155359
354,0.006975497782713974
355,0.0077290138524893255
356,0.008113313994043938
357,0.009086543415613551
358,0.01036441428231243
359,0.01591615723558592
360,0.015283066058629072
361,0.011440637475442515
362,0.019191731908231743
363,0.019351082480065625
364,0.017069288342858497
365,0.012828381979902702
366,0.009251402432413467
367,0.008645320367169787
368,0.0078026674698368935
369,0.008804954891907354
370,0.009809520877054988
371,0.00825844148301135
372,0.008091706686860892
373,0.009885771682234477
374,0.010776045269513894
375,0.013336349131936166
376,0.012249976703832826
377,0.011381166770014306
378,0.015070234858121307
379,0.012309245210226413
380,0.010120616511936523
381,0.012184488354518816
382,0.007968083440139153
383,0.008358926775190673
384,0.0070676797616059115
385,0.007731344063346119
386,0.00700605684911539
387,0.00728047160607408
388,0.008360890964022332
389,0.00796774355003514
390,0.0076483119385619735
391,0.006934549189628768
392,0.0069841462484120514
393,0.007188433166796788
394,0.007579293269483466
395,0.007237430315275837
396,0.009586178194772194
397,0.00792621857397416
398,0.00699306379154484
399,0.009737058491893808
400,0.008117541916745316
401,0.00700188721968515
402,0.007362666640816761
403,0.006784131845092133
404,0.00817864431485104
405,0.011493833169072647
406,0.00855884419457834
407,0.008370704981989443
408,0.0077847275550646895
409,0.007755371777021492
410,0.008815962598816366
411,0.00825086936030459
412,0.010906944625886258
413,0.012122248746905484
414,0.008383001945495504
415,0.009183525738267896
416,0.009826710260866896
417,0.012489476066377058
418,0.01024033817746991
419,0.00969265591459332
420,0.014322761859606943
421,0.007156255256862593
422,0.007755598275358473
423,0.008456393757197523
424,0.007770039040430258
425,0.005164514589075409
426,0.006445572335842741
427,0.005607873929676752
428,0.005911961625150997
429,0.005811960063747582
430,0.006523711088240505
431,0.00608876726261903
432,0.005867272190809714
433,0.005261531597122649
434,0.0057345912516406925
435,0.005287684918571487
436,0.005442571387101523
437,0.006364061234454886
438,0.00448656292610525
439,0.005460997147338333
440,0.005022331126421112
441,0.006792572255056267
442,0.004777128134447418
443,0.006158687937553943
444,0.005451822375788348
445,0.004423491516964073
446,0.005099920439775931
447,0.004122505718176268
448,0.00487866815834801
449,0.0038698996098139424
450,0.0038414944942930197
451,0.0043764798624323946
452,0.003659660908787298
453,0.003691884353973804
454,0.004127356803758402
455,0.005597513075089914
456,0.004516332408382654
457,0.004412254443967619
458,0.004621942083302148
459,0.004940398711889477
460,0.004702350328022256
461,0.00424834471834094
462,0.004583971971036216
463,0.006657739066529698
464,0.004962859693143718
465,0.0034040756923019275
466,0.0031099513864967
467,0.002863800589305061
468,0.0031943955895165845
469,0.003131313057321826
470,0.0029177825358664214
471,0.004325010809392719
472,0.003554380715107103
473,0.0036978494768459434
474,0.003314127764683971
475,0.003043103329290668
476,0.003009160510316268
477,0.002497938104089899
478,0.002491622012660068
479,0.002789711907968189
480,0.0022811158082466994
481,0.0021262368333434286
482,0.0025069762131229726
483,0.0019256922804686326
484,0.003259365324431529
485,0.0036660902296720265
486,0.0023982096956948924
487,0.005206495570018934
488,0.0038570051534871324
489,0.007384344675785958
490,0.004803531996935432
491,0.003365388170519282
492,0.006177686282027009
493,0.004698893695610787
494,0.005791405021274537
495,0.007742468962676633
496,0.009200345971158205
497,0.005036364628786205
498,0.004651813309430486
499,0.0034881115529276337
500,0.0031738187834826053
501,0.0027491350146276097
502,0.0025848271948879843
503,0.002794226007453137
504,0.00488725275073364
505,0.002966735928535669
506,0.003347740094668065
507,0.004310805445552391
508,0.003589981987513272
509,0.003216734761159914
510,0.003653960779391318
511,0.0036194239751369656
512,0.003112858295186856
513,0.001973578313021245
514,0.0030931805781054087
515,0.002559447935996443
516,0.0019836713298685992
517,0.0015662974167076943
518,0.0034148498030263453
519,0.0016465817699491318
520,0.0023916196222040025
521,0.0031015564812373296
522,0.003882856650038205
523,0.0015593689927103245
524,0.0025918596005162046
525,0.0014366103752267928
526,0.0023534487282668272
527,0.0019312878037576766
528,0.0017030202851017427
529,0.0020601127729044533
530,0.0016819413488176026
531,0.002469284964255974
532,0.004934976533651021
533,0.005339655289780953
534,0.004833267957939236
535,0.005359251131514101
536,0.006137812562197577
537,0.007537370354919149
538,0.00935540505744542
539,0.012829508685872957
540,0.007595873335743943
541,0.004933016189976978
542,0.0034568822770056932
543,0.003475575185275376
544,0.005742636657724676
545,0.003497842169331992
546,0.0027464520264538867
547,0.0021454103301770115
548,0.001344430940097295
549,0.0012120849541673246
550,0.0014166056305398352
551,0.001359871758456802
552,0.0018829441635508926
553,0.003202692686126787
554,0.002132195920042812
555,0.002306264730436483
556,0.0021741960227917583
557,0.0024933242653173366
558,0.002172328671694487
559,0.002890661526489159
560,0.002699320350251226
561,0.0030022419650533936
562,0.002639510760420964
563,0.002657373772027492
564,0.002529862049356596
565,0.0021715492983103647
566,0.0021496802952194072
567,0.0017080257041973664
568,0.0018735153224519621
569,0.001824981368961207
570,0.0024831907932201455
571,0.003465051905311465
572,0.005816642909815389
573,0.004229338643831339
574,0.002769856868412461
575,0.002527166129905831
576,0.0017050183269156584
577,0.0017040687690441396
578,0.003361248255356915
579,0.00211732872056254
580,0.002134780794830133
581,0.002017971325405118
582,0.0029802844386942226
583,0.0029171422803272824
584,0.0018636708611628756
585,0.0024470613913089604
586,0.002267405844113129
587,0.003546437193675361
588,0.00436641227192739
589,0.003997467332771112
590,0.0035389610278811047
591,0.00567882684281871
592,0.006650812187121893
593,0.0037866621242932793
594,0.002796464599740239
595,0.004032917597467685
596,0.0029881554967719835
597,0.00239870373230392
598,0.0015834553150975775
599,0.0014164214332964044
600,0.0019882552872577354
601,0.0020521702553953675
602,0.0032988321857571135
603,0.002190223341789558
604,0.003316975644286331
605,0.0014165716370743468
606,0.0014822785661345636
607,0.0015960003253235957
608,0.002532828463082573
609,0.003055915249019473
610,0.0031348737352040437
611,0.004434308832819434
612,0.005952157579197497
613,0.005713187339837551
614,0.006071529637729566
615,0.008808172449717312
616,0.008833517954797546
617,0.00928409096278099
618,0.005617550765617565
619,0.0042348096199895735
620,0.005275673361229039
621,0.005898406612924756
622,0.004746796347969694
623,0.0049377125784620755
624,0.004836143580167946
625,0.0035516955526269213
626,0.004751792752573003
627,0.004581063037217633
628,0.005691312789450174
629,0.005997586089034756
630,0.0039106961328273645
631,0.006130342693795218
632,0.0058283517336118595
633,0.0062457208179922015
634,0.005837427732924446
635,0.004407310236108675
636,0.004571863679703125
637,0.005243475551354118
638,0.004892446788146767
639,0.004512693526090127
640,0.007554358376130332
641,0.0027543509614664304
642,0.004283495058834791
643,0.00449004905415541
644,0.0030999522400843725
645,0.004903455986986776
646,0.003165842449999564
647,0.0024530998381396634
648,0.0033048127715605475
649,0.003462909805872917
650,0.001870370142154244
651,0.0017037623388574652
652,0.0019368706125166568
653,0.0018321595942706664
654,0.0016567302922227533
655,0.0026203501038310558
656,0.004937151886542548
657,0.0071868498745430755
658,0.00411991494235314
659,0.003109827475297529
660,0.0021002637435251588
661,0.0020917230317639723
662,0.00225326215173584
663,0.0018471025374964256
664,0.0017640073587115352
665,0.002767002125242904
666,0.0019362033222454218
667,0.001730086935705724
668,0.0023964488495864
669,0.0016347310571887704
670,0.001721943507736422
671,0.0017826525489553153
672,0.0029346349464418595
673,0.003372952559873702
674,0.004312633080496081
675,0.0029748503033935223
676,0.004256254534441715
677,0.0025629187717272537
678,0.004932022500140504
679,0.005250169837918942
680,0.006033749299320297
681,0.00318947454116199
682,0.0031088577001090693
683,0.004978242345607589
684,0.008003328615449045
685,0.008184603280087535
686,0.006959156585177981
687,0.007974627447441748
688,0.007556653296844496
689,0.006820305514353862
690,0.005778357351538124
691,0.006079331329741705
692,0.0036394756299585568
693,0.003912391549736026
694,0.002972647188467301
695,0.0040097494685558685
696,0.004859365607800087
697,0.0055799697722601765
698,0.004708342641081386
699,0.00269807214188575
700,0.0028462115788980462
701,0.002470460278652705
702,0.0038730862239988767
703,0.003925888761739981
704,0.0032849583488508294
705,0.004209558567688906
706,0.0023542528105570185
707,0.002710350464473557
708,0.0033701877054555344
709,0.003831511797700621
710,0.005299431756600925
711,0.004333586058793935
712,0.005328523163159235
713,0.007819653305289507
714,0.006489928678208835
715,0.004711278557468811
716,0.006301209174405458
717,0.008061359021073071
718,0.006054908646966369
719,0.0075512973451280505
720,0.008591833328120248
721,0.007377399863965834
722,0.005898542864224901
723,0.0038768824012385215
724,0.004768773098363581
725,0.004293395316444936
726,0.004640634890933415
