Round,MSE
0,0.19280727170908107
1,0.1928603755978914
2,0.19295179592366227
3,0.19298128550062058
4,0.19303199514328398
5,0.19310713603150012
6,0.1931027877882374
7,0.19323281382982233
8,0.19322438661048935
9,0.19329512667077686
10,0.19336835666431157
11,0.19335922936886937
12,0.19342658350652156
13,0.19342648023481074
14,0.19354341011351456
15,0.19352432233937505
16,0.19370680335825982
17,0.19367622692051753
18,0.19380849871950034
19,0.19384202794792263
20,0.19399705817122098
21,0.19425029425337303
22,0.19425018993136003
23,0.19443667234818876
24,0.19456172945263508
25,0.1951295893824049
26,0.1952273537497889
27,0.19548810541988024
28,0.19667703038184486
29,0.19672660281007207
30,0.19768908035161714
31,0.19797876560947708
32,0.200005896552439
33,0.2002853967716826
34,0.20171485617170107
35,0.2041326804187586
36,0.20477925012619466
37,0.20725991492087023
38,0.20923717107511888
39,0.21050508132945162
40,0.21502646556689606
41,0.21497474293086183
42,0.21732254193901349
43,0.22020861004806583
44,0.22136671201704083
45,0.22500333539716272
46,0.22475461599542415
47,0.22604415076293516
48,0.22859799849860538
49,0.22739858252060327
50,0.22952253798029365
51,0.23238899533715202
52,0.23551551607638035
53,0.23540920881956304
54,0.23550756742068216
55,0.2372409154316509
56,0.23025482976395578
57,0.24286002654934158
58,0.23523365736508473
59,0.238136552912529
60,0.2400450846916669
61,0.2433519466434634
62,0.24350119605240703
63,0.241538644497834
64,0.23582035179866906
65,0.24030723256120282
66,0.23809485375053946
67,0.23447204729737658
68,0.23912368090800715
69,0.23954417023817523
70,0.2372979191899295
71,0.23900807808727245
72,0.24325141070443923
73,0.24049073293069573
74,0.24149663474525793
75,0.24203387281198466
76,0.24047356554677507
77,0.24244986010065359
78,0.24323668775294918
79,0.24318740399671432
80,0.2410338160395509
81,0.247401725214549
82,0.2425277647586454
83,0.24489898550844677
84,0.24405183708749528
85,0.2428424081561142
86,0.24768837621826825
87,0.24866677724232372
88,0.2462423981437728
89,0.24630218720926647
90,0.24339157445872653
91,0.24863155827686578
92,0.24128925025081557
93,0.24635926989845572
94,0.24687708237540895
95,0.2432546959875638
96,0.24932342967454724
97,0.24635648735693394
98,0.24626641669374558
99,0.24714507536924749
100,0.24432874619461686
