Round,MSE
0,0.05479945777843443
1,0.046544167724860475
2,0.0560719962439822
3,0.05384192291062448
4,0.04495460742767103
5,0.070934856454305
6,0.07776462928399205
7,0.044324871021752824
8,0.05805256525881898
9,0.048944932093599354
10,0.045118972234319286
11,0.06450264631411581
12,0.04037311678027486
13,0.044541850788443624
14,0.044948774296250237
15,0.05241891993288307
16,0.06246314413946573
17,0.09550707180451869
18,0.04961163573817988
19,0.062253864606421135
20,0.06623906290910575
21,0.058067544087968694
22,0.0687164106596633
23,0.05992947762263039
24,0.05337532847082068
25,0.08339743098561046
26,0.09459026721593133
27,0.07759864315696662
28,0.055350150194693165
29,0.04914913891835674
30,0.06439790550779333
31,0.05817279037281904
32,0.05633056070241432
33,0.07872462756671514
34,0.04080257080986202
35,0.05433092301629149
36,0.05063613229882834
37,0.05247306941540182
38,0.0471986982523967
39,0.04854543969842927
40,0.04653160459648021
41,0.08252063988780187
42,0.0791592655621749
43,0.0512745550917151
44,0.041980269887829644
45,0.08367720926063914
46,0.052767964841585274
47,0.0647688798783228
48,0.07455005431319348
49,0.08635789243339934
50,0.06912046500631332
51,0.05897209505908421
52,0.05846332443155202
53,0.04339200210538203
54,0.06726536789792138
55,0.047594879802697214
56,0.08878298702539072
57,0.06431955033541402
58,0.06976077851629857
59,0.05958474040001328
60,0.07575529771744921
61,0.07526394400008031
62,0.04507849828672718
63,0.051945231048010604
64,0.0932623413324954
65,0.059451134592719494
66,0.06183158647824533
67,0.1003188668608093
68,0.061635965154579614
69,0.03658601966240939
70,0.046795525402124255
71,0.0860392411315152
72,0.0714054832960439
73,0.052920132492131663
74,0.05499399041741617
75,0.061552535381546966
76,0.07769610000682356
77,0.06514068257175912
78,0.06850738822785983
79,0.03392877956266029
80,0.04253499220365528
81,0.06726181299710832
82,0.04999413650253017
83,0.05197897797852852
84,0.07102584354915405
85,0.056801483608199387
86,0.036136054565328236
87,0.035577387073735284
88,0.04650759708236558
89,0.03624603446698248
90,0.04865038171779308
91,0.05792300448329372
92,0.05563390408706893
93,0.08920048437321566
94,0.06726172924547213
95,0.04503196478448322
96,0.03807566617787125
97,0.031666131368945256
98,0.04652551742010822
99,0.08770057581781261
100,0.08126113168971838
101,0.047070993400974266
102,0.026674096587125915
103,0.03966994014731142
104,0.036124589878766905
105,0.04434639123860177
106,0.04637815205578971
107,0.0789944913215306
108,0.05253220822000567
109,0.09989213276795401
110,0.05387369622294556
111,0.06346209197215287
112,0.03666833585333694
113,0.029153244814978347
114,0.03377097125905823
115,0.06502448838713881
116,0.028246373310376372
117,0.029228767121235313
118,0.03880146923883927
119,0.03804687662655392
120,0.03629739933584174
121,0.06203552318526183
122,0.05492711828937825
123,0.06347733068092068
124,0.04139096660570018
125,0.04737264486047537
126,0.041286585989995864
127,0.0882793684156574
128,0.05042034738463131
129,0.06751487007287496
130,0.05447393204810517
131,0.038879529161550706
132,0.0668581912499829
133,0.0493741646504352
134,0.06988176791489031
135,0.027657366426327906
136,0.028437061500611194
137,0.03795278132763694
138,0.05155797734709089
139,0.09433600927596064
140,0.07933048621227964
141,0.10798762159206157
142,0.05134018417067143
143,0.1200119808979346
144,0.04350573753513363
145,0.03989538539556168
146,0.07145377688774183
147,0.05085850754935556
148,0.058547424895099245
149,0.05107891804984354
150,0.05326928375553372
151,0.053341782916873685
152,0.025894704557575074
153,0.033676190560908405
154,0.12596007875106524
155,0.07019687432702436
156,0.05732880482520525
157,0.05000203774180925
158,0.056485930946622964
159,0.03621055073276573
160,0.04065946197055707
161,0.03765501190062246
162,0.03779209116248484
163,0.04214559512933793
164,0.03364868662646893
165,0.018455209663544712
166,0.05987101499104269
167,0.06282783572790714
168,0.09795758330724662
169,0.10546283316611037
170,0.047774379741177264
171,0.06493908489300262
172,0.0606497317172699
173,0.09388747532960946
174,0.02790765148011277
175,0.03383176090995714
176,0.04332766970042725
177,0.05171878614219713
178,0.03325762638130793
179,0.03241433410270555
180,0.01671008156344656
181,0.05676876568684119
182,0.07089058893418251
183,0.039213083430236814
184,0.0319779778530921
185,0.02288386788645795
186,0.04942716211041363
187,0.013423374422557527
188,0.030966593227120347
189,0.0512319175250905
190,0.06801955682772139
191,0.10192484128344247
192,0.054178521041585555
193,0.10151226235298645
194,0.04876034589096921
195,0.031540625700338235
196,0.028372582254577828
197,0.045443204246134065
198,0.020261377449360792
199,0.0337932664517206
200,0.08477629867974996
201,0.022860720970777945
202,0.07346100776056799
203,0.07160226399688038
204,0.05102805888672609
205,0.10393292171929051
206,0.11861874743778894
207,0.08251786335121818
208,0.045231500750681906
209,0.026181088564274386
210,0.027655463800281586
211,0.03126517233739618
212,0.06852876784211881
213,0.02992942401415231
214,0.05030000969936123
215,0.058771460075770075
216,0.072931005867018
217,0.08997854120748416
218,0.023453767548822068
219,0.08035532613718746
220,0.024393003543068864
221,0.05020427491113198
222,0.06813392483018084
223,0.07807211603025636
224,0.04325533492802119
225,0.04318747712934957
226,0.06008368720826912
227,0.09331221741502464
228,0.08783726186316124
229,0.0674699408193382
230,0.12440426019298541
231,0.047315209858059364
232,0.035197236433124245
233,0.0470168922092731
234,0.0775428559428695
235,0.07103766281938093
236,0.058713484217021425
237,0.052839973466377685
238,0.06570472192298993
239,0.10426764441019204
240,0.06937941063864507
241,0.032516234974287246
242,0.13401711770699595
243,0.06652027209948717
244,0.2588871153496988
245,0.042339058956591555
246,0.05670785518316281
247,0.07607711748159048
248,0.12577898416295472
249,0.020491595890466244
250,0.041138110345778446
251,0.12301087263909871
252,0.03494321728034968
253,0.0892412014431071
254,0.13868785707294087
255,0.08701899492613516
256,0.11893634716305541
257,0.04635547940895831
258,0.06078879581356179
259,0.103193340511311
260,0.09716441114895417
261,0.08988653352043298
262,0.1127376323765789
263,0.1228504377469402
264,0.12945856287104984
265,0.047620621568236515
266,0.03457780648878109
267,0.038482567360332245
268,0.06275643742133791
269,0.11483159175569777
270,0.10226876145325453
271,0.059686109279138894
272,0.06609702017390107
273,0.09816679780273921
274,0.07719488410685367
275,0.1744335945661649
276,0.050345978631732666
277,0.03458800384533317
278,0.10086930475493744
279,0.015288645220893687
280,0.042583118480141464
281,0.022700216837390583
282,0.013678869009419404
283,0.04625636005948272
284,0.04659558358684212
285,0.047704944108551146
286,0.043249016215336875
287,0.07089354034533862
288,0.03537521526292028
289,0.08367205790168478
290,0.06015708604576366
291,0.048880727301422386
292,0.073995172186991
293,0.044065933600573204
294,0.08275228997070265
295,0.02692484286143673
296,0.04484074689457417
297,0.032812457006507895
298,0.052606653872341085
299,0.11388774977488465
300,0.0558249318420486
301,0.041876002181252876
302,0.0919725503434001
303,0.01573380591659173
304,0.06678662257538764
305,0.09986604637171768
306,0.06673668730741499
307,0.06906381552779815
308,0.0738214072180228
309,0.025908781844788505
310,0.061773500771142076
311,0.08905292745185281
312,0.04307678659406471
313,0.046653124834761715
314,0.1065415158126987
315,0.06251411415117047
316,0.05708979729799838
317,0.043297864605481254
318,0.11605037766245839
319,0.05871485832792503
320,0.01535088638579308
321,0.019047141269347166
322,0.04606341958004013
323,0.06987886644522262
324,0.012203379930312184
325,0.04347036342682821
326,0.04843900338269666
327,0.07324501835090448
328,0.08076276587507598
329,0.08487756409894992
330,0.08928883481761063
331,0.07916430706321309
332,0.06858752268433495
333,0.052573818937987696
334,0.09236535932167086
335,0.07532476624002915
336,0.03159239134498052
337,0.07181445533494091
338,0.34688815228096836
339,0.10776886788647769
340,0.09916769410086888
341,0.07468642093241479
342,0.07813279918927565
343,0.07367654310947347
344,0.015324682689908975
345,0.031695697955934035
346,0.030007210511011677
347,0.052379263205696865
348,0.15154035402982008
349,0.06297947128612694
350,0.07770012405629495
351,0.011138100835470694
352,0.015184207548692853
353,0.04554408041663013
354,0.09491839757217076
355,0.12806108511652553
356,0.02380394533431322
357,0.0721836452346389
358,0.13047313635248767
359,0.07974063820133867
360,0.06625592134586025
361,0.07847374265698881
362,0.043054452061742646
363,0.12787513897262848
364,0.035290238537688666
365,0.017360740928509047
366,0.06067402364167003
367,0.12087712173207382
368,0.04451081162771933
369,0.05101799243189285
370,0.014473902589439936
371,0.05830611879341829
372,0.12636324158278858
373,0.01713790349250115
374,0.0589576243930908
375,0.11631047824584066
376,0.04820161858832711
377,0.031594700266597296
378,0.13053759553265465
379,0.049154509988320674
380,0.06978948415325792
381,0.059769514254216734
382,0.05054171343295953
383,0.026344563825938756
384,0.11206142616814141
385,0.0544382085958414
386,0.06977379594449779
387,0.06540839894444742
388,0.06299769360457001
389,0.02455228899732365
390,0.034240046631708494
391,0.12505414670483786
392,0.07001267655150295
393,0.061072743772568036
394,0.07012700943772349
395,0.07621911111522198
396,0.07667906734555348
397,0.027485899137968228
398,0.14651625861706183
399,0.049913287837304
400,0.044065082990971484
401,0.015709870265560782
402,0.03824239795398977
403,0.100587639703523
404,0.13546550602868884
405,0.07097976968315493
406,0.08721710804480397
407,0.03760207065682175
408,0.07937193364076826
409,0.13662874042611506
410,0.06642346219780898
411,0.09398244187386365
412,0.0953276269231476
413,0.013725139171213192
414,0.15572050350317365
415,0.056216890166075485
416,0.0669785492513432
417,0.09349085974433044
418,0.018825892039098766
419,0.06925882796724916
420,0.21745293197888768
421,0.06257532786758502
422,0.04181950701208898
423,0.15502826476754575
424,0.08015287598080514
425,0.10593647924171577
426,0.018126967867443507
427,0.017404511826257067
428,0.08541371052543976
429,0.09134194325536682
430,0.01736908423132993
431,0.0278235933871719
432,0.0471487871605968
433,0.04099476700881612
434,0.040133295485339636
435,0.02824815197325669
436,0.053754212330879424
437,0.05446443489438652
438,0.051088598603215914
439,0.09746530339724402
440,0.08994413602899681
441,0.05004942406222651
442,0.028461798918000294
443,0.08768033201173568
444,0.1833154841659799
445,0.17647810661568925
446,0.07452842034074657
447,0.036828530061888576
448,0.06996906990427663
449,0.028624877961461147
450,0.07089841670994117
451,0.09705711248392375
452,0.20101635859922376
453,0.049079662219871235
454,0.14365118405440222
455,0.0639646818812902
456,0.04560643093579085
457,0.1417367898284051
458,0.01938950635117949
459,0.07368811150121007
460,0.05149619682538043
461,0.03091947055312877
462,0.07923961082695864
463,0.04526856379740958
464,0.03515875175952659
465,0.030482001763996174
466,0.06512975948634826
467,0.04787995456744414
468,0.045500128949737075
469,0.1188280693103478
470,0.08522658306975216
471,0.04887528603323109
472,0.0362986153700523
473,0.08524881278852722
474,0.0474790259796363
475,0.09762106373205984
476,0.1013449793168606
477,0.020553391189252753
478,0.154370394700995
479,0.010940892548346955
480,0.009414590695411668
481,0.05735310812426053
482,0.02829245256721531
483,0.1621748841232412
484,0.12487383178343667
485,0.01948098799867552
486,0.06558824939985054
487,0.1453824428628859
488,0.010928209536818044
489,0.026612992259072935
490,0.05601361439371758
491,0.1406053556938981
492,0.07059560610275369
493,0.020164833080066457
494,0.03809168991648154
495,0.02765926134905621
496,0.07044510039273978
497,0.09267166900888288
498,0.01639645161257089
499,0.04424957356114509
500,0.09823066642932814
501,0.04714691290810067
502,0.06348363569912235
503,0.09468749237529349
504,0.06918776881222223
505,0.08881034138157823
506,0.06696732229307281
507,0.058058538368385745
508,0.08229470894952035
509,0.1392479721614299
510,0.023944733286785917
511,0.22415602751090688
512,0.0071677728450167295
513,0.13577419054217793
514,0.06544358030825442
515,0.02774378804883437
516,0.019165755764544923
517,0.04656159825926133
518,0.1006418481640753
519,0.06294565376517458
520,0.029752005521610902
521,0.10139252140452437
522,0.05814104001978128
523,0.14870430355206404
524,0.08249288409297222
525,0.15661618609325295
526,0.06795662307744874
527,0.0615166281041528
528,0.11051212125900188
529,0.028688580608489864
530,0.03377306833540472
531,0.2657049588633945
532,0.21053600789752755
533,0.02986075745371688
534,0.10757535480498395
535,0.1003144637089105
536,0.08035690372802842
537,0.1480857925679413
538,0.15656792057999314
539,0.029941687944219312
540,0.008880017349939692
541,0.16651024790037358
542,0.04071448832744879
543,0.10929019580888102
544,0.1599921819364805
545,0.043062676671591985
546,0.0355598005905964
547,0.03351155878178512
548,0.03796330896472128
549,0.1092249572204176
550,0.07020794808101732
551,0.03771825610132097
552,0.08268096076264503
553,0.07256166782408964
554,0.04734470714354738
555,0.05833904102625771
556,0.09695301198275738
557,0.0736597636954401
558,0.03072176350010049
559,0.07802883518834874
560,0.09309639117367499
561,0.11915183804736337
562,0.04156746547665918
563,0.06906636391172667
564,0.03856156836574674
565,0.06292872698872835
566,0.08632582014913102
567,0.05664053011597977
568,0.09003873032433855
569,0.04362267522037563
570,0.05491344825505487
571,0.11592313133120143
572,0.01658153685926111
573,0.16126763539188887
574,0.03213102461869563
575,0.10489892729776343
576,0.06862236797633213
577,0.10583173744826022
578,0.27384671863263593
579,0.06885974101833225
580,0.06767509618081743
581,0.12667650274570832
582,0.04889836530178769
583,0.011579318162090263
584,0.19081333768322614
585,0.09647522244007942
586,0.021936786286540087
587,0.077285876351681
588,0.061795604575442316
589,0.15788680377421477
590,0.09746872121828486
591,0.025603304317083096
592,0.09834514258496622
593,0.08523323825638032
594,0.050793023962725316
595,0.045466736487733216
596,0.13698952936890516
597,0.09251856417653086
598,0.05445615173421289
599,0.11386865614324211
600,0.08603083414697513
601,0.0691174141106978
602,0.058076095889089845
603,0.09671332268580884
604,0.14410588770270866
605,0.06877686198526148
606,0.07983358012776527
607,0.20203167917393744
608,0.12186478129463475
609,0.13432308035161708
610,0.019366784297921363
611,0.19344781850827786
612,0.07113249467221436
613,0.09469930307618517
614,0.0938572153186462
615,0.20573414532730458
616,0.05572562166447669
617,0.10429875680471419
618,0.015121707301879212
619,0.03015045492800684
620,0.12305885380533041
621,0.0480764015731211
622,0.07792490302973848
623,0.1351173688756748
624,0.08935633156846838
625,0.09151305550123288
626,0.04455810382593008
627,0.1843720582420945
628,0.1701049396595898
629,0.02046717291418545
630,0.1209439038181119
631,0.112110156855813
632,0.15116831769003738
633,0.1541375977888227
634,0.02157222531272186
635,0.13937951376068655
636,0.098135286372237
637,0.019207463173341658
638,0.09594570298446531
639,0.1911656234874164
640,0.019934182424601495
641,0.08264279151551657
642,0.10492684214230012
643,0.04418834723277152
644,0.03057765028891389
645,0.024683353681870777
646,0.14444965648429106
647,0.16857141318330576
648,0.06706725841402367
649,0.15978547432534743
650,0.029323918555557646
651,0.033628212129026676
652,0.11167057981734303
653,0.16691784855053987
654,0.07852865903299634
655,0.1712331190379082
656,0.18060307822677196
657,0.10308148341060433
658,0.03875034121679869
659,0.030839737099544403
660,0.07222473330838855
661,0.19116258538826755
662,0.023718009517649564
663,0.043683479025519424
664,0.12459242649236212
665,0.01693632969579776
666,0.023127997153579445
667,0.09729130785222674
668,0.09271154877354902
669,0.11676996082647548
670,0.02888539944271558
671,0.08663297085257428
672,0.10780867685967326
673,0.1522689634755704
674,0.11793361969516108
675,0.15130137866987378
676,0.11074885188242961
