Round,MSE
0,0.24286062747141612
1,0.2423800516296485
2,0.2414473776210151
3,0.2371891897367219
4,0.23311062134618532
5,0.23264750653995553
6,0.22365441648208617
7,0.2215534809504925
8,0.22277520933061282
9,0.221945473642224
10,0.2214146109388571
11,0.21982966333838813
12,0.2181983217505056
13,0.2107356319791623
14,0.204799329735583
15,0.2016495434241819
16,0.1999906348999189
17,0.1970983070098802
18,0.1950886092178507
19,0.1948410638015424
20,0.1936849698204129
21,0.1927470164842267
22,0.19183723976863953
23,0.19017732143856936
24,0.19040911471245758
25,0.18953236307896257
26,0.18693228939221335
27,0.18681572938359495
28,0.18618132316572228
29,0.18774432233781485
30,0.18032603422616159
31,0.17654421250718647
32,0.17540341901207276
33,0.1722572053558929
34,0.17128498501907982
35,0.1702676803644369
36,0.16934379803550317
37,0.16724285081469578
38,0.16708977277502526
39,0.16557747059402572
40,0.1648543668524429
41,0.1650865490058414
42,0.16413794963576836
43,0.1635759932472657
44,0.16271960137582392
45,0.1601052913677535
46,0.15666244834287554
47,0.15623973435777844
48,0.15573567389602855
49,0.1552021773499848
50,0.1541032969983036
51,0.1535484684700264
52,0.15215674072809268
53,0.15177962651958904
54,0.15194561065759996
55,0.15211650570015833
56,0.15170235856755268
57,0.15152893559708544
58,0.15147165607949806
59,0.15132484435043717
60,0.15199605389692888
61,0.1519852493194449
62,0.15449334921515864
63,0.15566712511717723
64,0.15630482402441231
65,0.1586910064858816
66,0.1592135082337623
67,0.15981428991766475
68,0.16006417774502213
69,0.16019942938597456
70,0.16037312137527973
71,0.16050358262765604
72,0.1597323993820898
73,0.15893562803997657
74,0.1590249987303409
75,0.15937856659585994
76,0.15904829473745907
77,0.15861805190099207
78,0.15699781915836006
79,0.1544672862143515
80,0.1546309227935438
81,0.1548834730640424
82,0.1549193972855147
83,0.1505156153914503
84,0.1500877479957259
85,0.14838920447127357
86,0.1484830740674508
87,0.14797371645446764
88,0.14623487458545226
89,0.1438091057013908
90,0.14364819880685006
91,0.14428598550179403
92,0.14418758412422045
93,0.14406879200561112
94,0.14437419977480673
95,0.1442454530381552
96,0.14472050402896725
97,0.14516898586550306
98,0.14553956493598255
99,0.1446468712765548
100,0.14524528295507863
101,0.14805092707946838
102,0.1492190494906354
103,0.14942296850807152
104,0.14744239330449713
105,0.14357855522520876
106,0.1407337617288715
107,0.13898084522626056
108,0.1289189180907976
109,0.12842129091769586
110,0.1264613988419549
111,0.1257490299016919
112,0.1262923874461622
113,0.12606835877241174
114,0.1270368640498541
115,0.12745185266967415
116,0.12727236354993918
117,0.12635302743763085
118,0.12674627765411164
119,0.12627379899644733
120,0.1240877664384725
121,0.12374778161803292
122,0.1236681485824673
123,0.12348768302390031
124,0.12349613651518764
125,0.12375330139219937
126,0.1232264580421185
127,0.12344707632142415
128,0.12312573190500366
129,0.123266234910604
130,0.12316095100050352
131,0.12344888149642988
132,0.12353469162305164
133,0.12373730186233367
134,0.12370334527240484
135,0.12351947740205471
136,0.12340265416438714
137,0.12331108283268222
138,0.1235686309572225
139,0.12352509414391766
140,0.12353595289151338
141,0.12350830979953226
142,0.12372964146378312
143,0.12304582628774403
144,0.12309299974017913
145,0.12298587900663847
146,0.12291111869429637
147,0.12256339247070748
148,0.12262994076137507
149,0.1221655828755948
150,0.1222107548969112
151,0.12164353994279618
152,0.12148282645596974
