Round,MSE
0,0.07815671362366144
1,0.0489195884924716
2,0.03917966013509303
3,0.04626597933356369
4,0.05548361876574868
5,0.0452194838391155
6,0.05104094995556215
7,0.051283007011014375
8,0.039829618107318325
9,0.08446663697804334
10,0.05476370334214244
11,0.06667257806476971
12,0.04802075199749255
13,0.05998566732457836
14,0.07274741059489036
15,0.05608058756965929
16,0.051494132399412584
17,0.05872135271234499
18,0.05506629163353374
19,0.042716468275662806
20,0.0704972058757932
21,0.04397528143739976
22,0.0769182756462726
23,0.06466369643722919
24,0.053310071314215064
25,0.05921624041245727
26,0.0550452978886821
27,0.06666663684768646
28,0.06699822388131113
29,0.03800156587080891
30,0.09403168325418107
31,0.05415795496658371
32,0.05406548719792709
33,0.08097399086068983
34,0.04261982019049231
35,0.035036312419152345
36,0.07280878208303955
37,0.06162450823002831
38,0.03844128696963962
39,0.054243950038594994
40,0.04394797181699409
41,0.07119621923675427
42,0.050611106853258876
43,0.04853601512878287
44,0.042852833812261716
45,0.0593433434167392
46,0.04411633169362074
47,0.03927163842999935
48,0.08330443322095261
49,0.03667673303946006
50,0.0651164810322157
51,0.04014190368275508
52,0.050557988595899286
53,0.04899209573802782
54,0.047495128340944937
55,0.05041156894195378
56,0.035950372047103475
57,0.07533446032654152
58,0.055742321463448596
59,0.05079713180108661
60,0.04379551217319525
61,0.05980509876629673
62,0.04342460488242632
63,0.05400431040893451
64,0.07039157611925709
65,0.03665418079655613
66,0.08345061183462509
67,0.06990393389488093
68,0.047168223755079584
69,0.03841609771082133
70,0.04294404295234675
71,0.07633018876094352
72,0.045226962500202486
73,0.08452686015401151
74,0.056425206296239844
75,0.04770051543570692
76,0.07182457661751164
77,0.05864630243639908
78,0.048128173266440484
79,0.04988360302040018
80,0.0420212758042452
81,0.07227712957326171
82,0.038149342030189826
83,0.0568117355567595
84,0.07302224629938601
85,0.050884543197689834
86,0.045154127793113105
87,0.05495639422158836
88,0.049958703541467565
89,0.04132522851367671
90,0.03916502706437437
91,0.04649664193570278
92,0.056229149094728155
93,0.05941870793957936
94,0.04233188495710713
95,0.04330878248987876
96,0.04252889528079476
97,0.03838770685318266
98,0.05317321742772951
99,0.04514663868173287
100,0.05574690248717276
101,0.03771792185470909
102,0.05080167468009993
103,0.055418663324846885
104,0.05265655768025501
105,0.04648858718931334
106,0.044862513843372274
107,0.056731710648949295
108,0.047589006630773534
109,0.06708142118912422
110,0.05621762530143547
111,0.0746056425048731
112,0.03948366010492225
113,0.046100214991948
114,0.04448843015892786
115,0.06985116773691297
116,0.03633540892469459
117,0.053367538937225824
118,0.03614751498411994
119,0.05290908708262326
120,0.04580996849786961
121,0.059547168744548955
122,0.047426662413949806
123,0.05548711869555998
124,0.049052946383767275
125,0.04031633220899065
126,0.04909778688970188
127,0.05458018136047253
128,0.060582943815306226
129,0.04482047588254191
130,0.0753244980969038
131,0.04024375349192102
132,0.0638847703243356
133,0.0472164466685246
134,0.04855002332277192
135,0.06351649262394728
136,0.04613218003886388
137,0.07195591070159528
138,0.06870287220423855
139,0.08777435699687819
140,0.06676718240743754
141,0.07247166991527909
142,0.0807359380412639
143,0.06654303284322129
144,0.0820128863888753
145,0.04995438948999861
146,0.07224693121705404
147,0.0442059799622608
148,0.06216130000669504
149,0.04014185523300603
150,0.06689005454448203
151,0.054778813302816684
152,0.03619643981065591
153,0.0694611908549674
154,0.07619411345680437
155,0.058024156526457704
156,0.07735738909393543
157,0.047404720916348196
158,0.038214663903433435
159,0.050333447985272096
160,0.04790384648511366
161,0.03741141029690719
162,0.049154152033584336
163,0.0433936254432411
164,0.036856851133847186
165,0.046529631301011884
166,0.0373383508647595
167,0.052823908395272644
168,0.05806437275079301
169,0.09211384503340407
170,0.05192599382862965
171,0.0517015285101005
172,0.056271557803635755
173,0.06394093343075577
174,0.03846782033664524
175,0.05270822920804369
176,0.04080445381491437
177,0.06398953661499437
178,0.043812107332457564
179,0.04300664959182847
180,0.039434555847672755
