run_id,protocol_version,run_group,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,using_gpu,gpu_id,notes
rerun_protocol_v1_sin_fedgda_s_seed0_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedgda_s,FedGDA-S,sin,0,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedgda_s/seed_0/rerun_protocol_v1_sin_fedgda_s_seed0_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,sgd,1000,10,500,3,256,hetero,1.0,data,0.003,candidate_default_from_prior_repo_config_pending_validation_tuning,0.03,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_d_seed0_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_d,FedOGDA-D,sin,0,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_d/seed_0/rerun_protocol_v1_sin_fedogda_d_seed0_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,True,passed_full_gradient_preflight_batch,lr,FedAvg,ogda,1000,1000,500,3,0,hetero,1.0,data,0.001,candidate_default_pending_fedogda_d_smoke_or_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_s_seed0_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_s,FedOGDA-S,sin,0,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_s/seed_0/rerun_protocol_v1_sin_fedogda_s_seed0_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,ogda,1000,10,500,3,256,hetero,1.0,data,0.001,candidate_default_from_prior_repo_config_pending_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedgda_d_seed1_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedgda_d,FedGDA-D,sin,1,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedgda_d/seed_1/rerun_protocol_v1_sin_fedgda_d_seed1_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,True,passed_full_gradient_preflight_batch,lr,FedAvg,sgd,1000,1000,500,3,0,hetero,1.0,data,0.001,candidate_default_from_full_gradient_smoke_pending_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedgda_s_seed1_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedgda_s,FedGDA-S,sin,1,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedgda_s/seed_1/rerun_protocol_v1_sin_fedgda_s_seed1_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,sgd,1000,10,500,3,256,hetero,1.0,data,0.003,candidate_default_from_prior_repo_config_pending_validation_tuning,0.03,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_d_seed1_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_d,FedOGDA-D,sin,1,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_d/seed_1/rerun_protocol_v1_sin_fedogda_d_seed1_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,True,passed_full_gradient_preflight_batch,lr,FedAvg,ogda,1000,1000,500,3,0,hetero,1.0,data,0.001,candidate_default_pending_fedogda_d_smoke_or_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_s_seed1_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_s,FedOGDA-S,sin,1,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_s/seed_1/rerun_protocol_v1_sin_fedogda_s_seed1_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,ogda,1000,10,500,3,256,hetero,1.0,data,0.001,candidate_default_from_prior_repo_config_pending_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedgda_d_seed2_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedgda_d,FedGDA-D,sin,2,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedgda_d/seed_2/rerun_protocol_v1_sin_fedgda_d_seed2_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,True,passed_full_gradient_preflight_batch,lr,FedAvg,sgd,1000,1000,500,3,0,hetero,1.0,data,0.001,candidate_default_from_full_gradient_smoke_pending_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedgda_s_seed2_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedgda_s,FedGDA-S,sin,2,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedgda_s/seed_2/rerun_protocol_v1_sin_fedgda_s_seed2_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,sgd,1000,10,500,3,256,hetero,1.0,data,0.003,candidate_default_from_prior_repo_config_pending_validation_tuning,0.03,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_d_seed2_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_d,FedOGDA-D,sin,2,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_d/seed_2/rerun_protocol_v1_sin_fedogda_d_seed2_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,True,passed_full_gradient_preflight_batch,lr,FedAvg,ogda,1000,1000,500,3,0,hetero,1.0,data,0.001,candidate_default_pending_fedogda_d_smoke_or_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_sin_fedogda_s_seed2_alpha1p0,rerun_protocol_v1,federated_alpha_1p0,federated,fedogda_s,FedOGDA-S,sin,2,1.0,results/rerun_protocol_v1,results/rerun_protocol_v1/sin/fedogda_s/seed_2/rerun_protocol_v1_sin_fedogda_s_seed2_alpha1p0,launch_candidate_pending_small_gpu_pilot,not_started,False,not_required,lr,FedAvg,ogda,1000,10,500,3,256,hetero,1.0,data,0.001,candidate_default_from_prior_repo_config_pending_validation_tuning,0.1,10.0,1.5,1.0,100,60,200,True,,Federated rerun protocol; alpha sweep included; no data regeneration.
rerun_protocol_v1_abs_gda_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,abs,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/gda_d/seed_0/rerun_protocol_v1_abs_gda_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_sgda_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,abs,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/sgda_s/seed_0/rerun_protocol_v1_abs_sgda_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,abs,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_d/seed_0/rerun_protocol_v1_abs_oadam_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,abs,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_s/seed_0/rerun_protocol_v1_abs_oadam_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_gda_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,abs,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/gda_d/seed_1/rerun_protocol_v1_abs_gda_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_sgda_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,abs,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/sgda_s/seed_1/rerun_protocol_v1_abs_sgda_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,abs,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_d/seed_1/rerun_protocol_v1_abs_oadam_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,abs,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_s/seed_1/rerun_protocol_v1_abs_oadam_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_gda_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,abs,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/gda_d/seed_2/rerun_protocol_v1_abs_gda_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_sgda_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,abs,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/sgda_s/seed_2/rerun_protocol_v1_abs_sgda_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,abs,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_d/seed_2/rerun_protocol_v1_abs_oadam_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_abs_oadam_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,abs,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/abs/oadam_s/seed_2/rerun_protocol_v1_abs_oadam_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_gda_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,step,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/gda_d/seed_0/rerun_protocol_v1_step_gda_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_sgda_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,step,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/sgda_s/seed_0/rerun_protocol_v1_step_sgda_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,step,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_d/seed_0/rerun_protocol_v1_step_oadam_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,step,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_s/seed_0/rerun_protocol_v1_step_oadam_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_gda_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,step,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/gda_d/seed_1/rerun_protocol_v1_step_gda_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_sgda_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,step,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/sgda_s/seed_1/rerun_protocol_v1_step_sgda_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,step,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_d/seed_1/rerun_protocol_v1_step_oadam_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,step,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_s/seed_1/rerun_protocol_v1_step_oadam_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_gda_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,step,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/gda_d/seed_2/rerun_protocol_v1_step_gda_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_sgda_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,step,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/sgda_s/seed_2/rerun_protocol_v1_step_sgda_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,step,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_d/seed_2/rerun_protocol_v1_step_oadam_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_step_oadam_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,step,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/step/oadam_s/seed_2/rerun_protocol_v1_step_oadam_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_gda_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,linear,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/gda_d/seed_0/rerun_protocol_v1_linear_gda_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_sgda_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,linear,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/sgda_s/seed_0/rerun_protocol_v1_linear_sgda_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,linear,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_d/seed_0/rerun_protocol_v1_linear_oadam_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,linear,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_s/seed_0/rerun_protocol_v1_linear_oadam_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_gda_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,linear,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/gda_d/seed_1/rerun_protocol_v1_linear_gda_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_sgda_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,linear,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/sgda_s/seed_1/rerun_protocol_v1_linear_sgda_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_d_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,linear,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_d/seed_1/rerun_protocol_v1_linear_oadam_d_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_s_seed1,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,linear,1,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_s/seed_1/rerun_protocol_v1_linear_oadam_s_seed1,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_gda_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,linear,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/gda_d/seed_2/rerun_protocol_v1_linear_gda_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_sgda_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,linear,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/sgda_s/seed_2/rerun_protocol_v1_linear_sgda_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_d_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,linear,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_d/seed_2/rerun_protocol_v1_linear_oadam_d_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_linear_oadam_s_seed2,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_s,DeepGMM-OAdam-S,linear,2,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/linear/oadam_s/seed_2/rerun_protocol_v1_linear_oadam_s_seed2,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_sin_gda_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,gda_d,DeepGMM-GDA,sin,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/sin/gda_d/seed_0/rerun_protocol_v1_sin_gda_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_sin_sgda_s_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,sgda_s,DeepGMM-SGDA,sin,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/sin/sgda_s/seed_0/rerun_protocol_v1_sin_sgda_s_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
rerun_protocol_v1_sin_oadam_d_seed0,rerun_protocol_v1,centralized_pending_runner_verification,centralized,oadam_d,DeepGMM-OAdam-D,sin,0,na,results/rerun_protocol_v1,results/rerun_protocol_v1/centralized/sin/oadam_d/seed_0/rerun_protocol_v1_sin_oadam_d_seed0,blocked_pending_true_centralized_runner_verification,blocked,False,not_required,lr,na,na,na,na,na,na,na,na,na,data,,pending_centralized_runner_verification,,na,na,na,na,na,na,True,,Intended final centralized row; do not launch until true centralized DeepGMM/OAdam implementation is verified.
