run_id,protocol_version,run_group,stage,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,objective_lambda_1,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,append_round_csv,periodic_checkpoint_interval,using_gpu,gpu_id,log_test_mse_by_round,test_mse_used_for_selection,selection_metric_source,selected_without_test,notes
v4_stage_c_confirm_sin_fedogda_s_seed0_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,0,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_0/v4_stage_c_confirm_sin_fedogda_s_seed0_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.01,8.0,1.5,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
v4_stage_c_confirm_sin_fedogda_s_seed1_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,1,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_1/v4_stage_c_confirm_sin_fedogda_s_seed1_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.01,8.0,1.5,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
v4_stage_c_confirm_sin_fedogda_s_seed2_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,2,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_2/v4_stage_c_confirm_sin_fedogda_s_seed2_alpha1_T1000_R3_batch256_glr0p01_cm8_lam0p01_slr1p5,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.01,8.0,1.5,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
v4_stage_c_confirm_sin_fedogda_s_seed0_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,0,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_0/v4_stage_c_confirm_sin_fedogda_s_seed0_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.005,7.0,1.75,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
v4_stage_c_confirm_sin_fedogda_s_seed1_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,1,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_1/v4_stage_c_confirm_sin_fedogda_s_seed1_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.005,7.0,1.75,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
v4_stage_c_confirm_sin_fedogda_s_seed2_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,fedogda_s_sine_fast_v4,fedogda_s_sine_fast_v4,stage_c_confirm,federated,fedogda_s,FedOGDA-S,sin,2,1.0,results/curve_fitting_tuning/fedogda_s_sine_fast_v4,results/curve_fitting_tuning/fedogda_s_sine_fast_v4/sin/fedogda_s/seed_2/v4_stage_c_confirm_sin_fedogda_s_seed2_alpha1_T1000_R3_batch256_glr0p01_cm7_lam0p005_slr1p75,ready,not_started,False,not_required,lr,FedAvg,ogda,1000,10,1000,3,256,hetero,1.0,data,0.01,fedogda_s_sine_fast_v4,0.0,0.005,7.0,1.75,1.0,100,60,200,True,0,True,,False,False,validation,True,Fast v4 Sine FedOGDA-S boundary probe. Validation-only selection; Test MSE and curve diagnostics are post-selection readouts only.
